CN,STRATUM_CN,PLT_CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,RSCD,EVALID,ESTN_UNIT,STRATUMCD,CREATED_DATE,MODIFIED_DATE
352257112489998,352256771489998,247050533010661,10,2012,1,5,12,24,101500,2,5,2015-10-23 07:24:38,
352257065489998,352256775489998,168259039020004,10,2014,1,5,15,24,101500,3,234,2015-10-23 07:24:38,
352257156489998,352256770489998,14262957020004,10,2013,1,5,17,24,101500,2,4,2015-10-23 07:24:38,
352257046489998,352256770489998,220914205010661,10,2011,1,5,18,24,101500,2,4,2015-10-23 07:24:38,
352257163489998,352256771489998,168259036020004,10,2014,1,5,21,24,101500,2,5,2015-10-23 07:24:38,
352257122489998,352256775489998,168931193010661,10,2010,1,5,23,24,101500,3,234,2015-10-23 07:24:38,
352257081489998,352256771489998,247050535010661,10,2012,1,5,25,24,101500,2,5,2015-10-23 07:24:38,
352257200489998,352256768489998,247050589010661,10,2012,1,5,27,24,101500,2,1,2015-10-23 07:24:38,
352257157489998,352256768489998,247050584010661,10,2012,1,5,35,24,101500,2,1,2015-10-23 07:24:38,
352257074489998,352256768489998,249446224489998,10,2015,1,5,37,24,101500,2,1,2015-10-23 07:24:38,
352257173489998,352256768489998,14262962020004,10,2013,1,5,38,24,101500,2,1,2015-10-23 07:24:38,
352257095489998,352256771489998,168931205010661,10,2010,1,5,41,24,101500,2,5,2015-10-23 07:24:38,
352257051489998,352256768489998,168259010020004,10,2014,1,5,42,24,101500,2,1,2015-10-23 07:24:38,
352257068489998,352256768489998,220914201010661,10,2011,1,5,47,24,101500,2,1,2015-10-23 07:24:38,
352257104489998,352256769489998,247050532010661,10,2012,1,5,52,24,101500,2,2,2015-10-23 07:24:38,
352257028489998,352256768489998,168259005020004,10,2014,1,5,64,24,101500,2,1,2015-10-23 07:24:38,
352257041489998,352256774489998,249446196489998,10,2015,1,5,65,24,101500,3,5,2015-10-23 07:24:38,
352257056489998,352256768489998,14263011020004,10,2013,1,5,72,24,101500,2,1,2015-10-23 07:24:38,
352257049489998,352256773489998,168931285010661,10,2010,1,5,73,24,101500,3,1,2015-10-23 07:24:38,
352257123489998,352256769489998,14262956020004,10,2013,1,5,80,24,101500,2,2,2015-10-23 07:24:38,
352257105489998,352256772489998,249446218489998,10,2015,1,5,83,24,101500,2,3,2015-10-23 07:24:38,
352257107489998,352256774489998,14262953020004,10,2013,1,5,85,24,101500,3,5,2015-10-23 07:24:38,
352257054489998,352256768489998,220914199010661,10,2011,1,5,86,24,101500,2,1,2015-10-23 07:24:38,
352257146489998,352256772489998,14262999020004,10,2013,1,5,91,24,101500,2,3,2015-10-23 07:24:38,
352257029489998,352256768489998,247050541010661,10,2012,1,5,92,24,101500,2,1,2015-10-23 07:24:38,
352257086489998,352256768489998,168931303010661,10,2010,1,5,94,24,101500,2,1,2015-10-23 07:24:38,
352257154489998,352256769489998,247050583010661,10,2012,1,5,96,24,101500,2,2,2015-10-23 07:24:38,
352257147489998,352256771489998,220914259010661,10,2011,1,5,98,24,101500,2,5,2015-10-23 07:24:38,
352257151489998,352256770489998,220914261010661,10,2011,1,5,100,24,101500,2,4,2015-10-23 07:24:38,
352257113489998,352256772489998,168931217010661,10,2010,1,5,101,24,101500,2,3,2015-10-23 07:24:38,
352257064489998,352256768489998,168258987020004,10,2014,1,5,102,24,101500,2,1,2015-10-23 07:24:38,
352257044489998,352256771489998,14262960020004,10,2013,1,5,105,24,101500,2,5,2015-10-23 07:24:38,
352257098489998,352256769489998,14262984020004,10,2013,1,5,112,24,101500,2,2,2015-10-23 07:24:38,
352257129489998,352256771489998,220914255010661,10,2011,1,5,116,24,101500,2,5,2015-10-23 07:24:38,
352257186489998,352256768489998,220914271010661,10,2011,1,5,117,24,101500,2,1,2015-10-23 07:24:38,
352257057489998,352256768489998,168258982020004,10,2015,1,5,119,24,101500,2,1,2015-10-23 07:24:38,
352257003489998,352256769489998,247050539010661,10,2012,1,5,124,24,101500,2,2,2015-10-23 07:24:38,
352257180489998,352256771489998,220914173010661,10,2011,1,5,129,24,101500,2,5,2015-10-23 07:24:38,
352257142489998,352256775489998,168259034020004,10,2014,1,5,137,24,101500,3,234,2015-10-23 07:24:38,
352257140489998,352256768489998,220914181010661,10,2011,1,5,138,24,101500,2,1,2015-10-23 07:24:38,
352257027489998,352256769489998,247050553010661,10,2012,1,5,140,24,101500,2,2,2015-10-23 07:24:38,
352257055489998,352256772489998,168258981020004,10,2014,1,5,144,24,101500,2,3,2015-10-23 07:24:38,
352257165489998,352256768489998,247050585010661,10,2012,1,5,146,24,101500,2,1,2015-10-23 07:24:38,
352257034489998,352256771489998,168258993020004,10,2014,1,5,151,24,101500,2,5,2015-10-23 07:24:38,
352257179489998,352256768489998,168259038020004,10,2014,1,5,154,24,101500,2,1,2015-10-23 07:24:38,
352257133489998,352256768489998,220914257010661,10,2011,1,5,156,24,101500,2,1,2015-10-23 07:24:38,
352257006489998,352256768489998,168259000020004,10,2015,1,5,158,24,101500,2,1,2015-10-23 07:24:38,
352257158489998,352256768489998,168931355010661,10,2010,1,5,161,24,101500,2,1,2015-10-23 07:24:38,
352257198489998,352256768489998,168931363010661,10,2010,1,5,163,24,101500,2,1,2015-10-23 07:24:38,
352257148489998,352256768489998,14262947020004,10,2013,1,5,166,24,101500,2,1,2015-10-23 07:24:38,
352257075489998,352256771489998,249446208489998,10,2015,1,5,167,24,101500,2,5,2015-10-23 07:24:38,
352257076489998,352256768489998,247050548010661,10,2012,1,5,169,24,101500,2,1,2015-10-23 07:24:38,
352257089489998,352256768489998,220914169010661,10,2011,1,5,173,24,101500,2,1,2015-10-23 07:24:38,
352257170489998,352256769489998,247050586010661,10,2012,1,5,176,24,101500,2,2,2015-10-23 07:24:38,
352257152489998,352256769489998,168258984020004,10,2014,1,5,179,24,101500,2,2,2015-10-23 07:24:38,
352257185489998,352256771489998,247050544010661,10,2012,1,5,181,24,101500,2,5,2015-10-23 07:24:38,
352257194489998,352256768489998,220914187010661,10,2011,1,5,182,24,101500,2,1,2015-10-23 07:24:38,
352257083489998,352256768489998,168258994020004,10,2014,1,5,187,24,101500,2,1,2015-10-23 07:24:38,
352257036489998,352256771489998,249446194489998,10,2015,1,5,190,24,101500,2,5,2015-10-23 07:24:38,
352257117489998,352256771489998,168258992020004,10,2015,1,5,194,24,101500,2,5,2015-10-23 07:24:38,
352257020489998,352256771489998,220914179010661,10,2011,1,5,195,24,101500,2,5,2015-10-23 07:24:38,
352257031489998,352256768489998,247050540010661,10,2012,1,5,196,24,101500,2,1,2015-10-23 07:24:38,
352257134489998,352256768489998,168259032020004,10,2015,1,5,200,24,101500,2,1,2015-10-23 07:24:38,
352257108489998,352256768489998,220914163010661,10,2011,1,5,205,24,101500,2,1,2015-10-23 07:24:38,
352257181489998,352256768489998,247050547010661,10,2012,1,5,210,24,101500,2,1,2015-10-23 07:24:38,
352257004489998,352256771489998,220914213010661,10,2011,1,5,215,24,101500,2,5,2015-10-23 07:24:38,
352257196489998,352256768489998,168259044020004,10,2015,1,5,216,24,101500,2,1,2015-10-23 07:24:38,
352257078489998,352256768489998,247050551010661,10,2012,1,5,221,24,101500,2,1,2015-10-23 07:24:38,
352257093489998,352256769489998,168931223010661,10,2010,1,5,226,24,101500,2,2,2015-10-23 07:24:38,
352257183489998,352256768489998,14263003020004,10,2013,1,5,230,24,101500,2,1,2015-10-23 07:24:38,
352257150489998,352256768489998,14263000020004,10,2013,1,5,234,24,101500,2,1,2015-10-23 07:24:38,
352257084489998,352256774489998,168259001020004,10,2014,1,5,235,24,101500,3,5,2015-10-23 07:24:38,
352257115489998,352256768489998,14262996020004,10,2013,1,5,236,24,101500,2,1,2015-10-23 07:24:38,
352257175489998,352256768489998,168258997020004,10,2014,1,5,237,24,101500,2,1,2015-10-23 07:24:38,
352257062489998,352256768489998,247050546010661,10,2012,1,5,242,24,101500,2,1,2015-10-23 07:24:38,
352257166489998,352256768489998,220914265010661,10,2011,1,5,243,24,101500,2,1,2015-10-23 07:24:38,
352257153489998,352256768489998,247050538010661,10,2012,1,5,245,24,101500,2,1,2015-10-23 07:24:38,
352257171489998,352256775489998,168258960020004,10,2014,1,5,249,24,101500,3,234,2015-10-23 07:24:38,
352257191489998,352256768489998,14263012020004,10,2013,1,5,250,24,101500,2,1,2015-10-23 07:24:38,
352257038489998,352256771489998,168258998020004,10,2014,1,5,252,24,101500,2,5,2015-10-23 07:24:38,
352257060489998,352256768489998,249446211489998,10,2015,1,5,260,24,101500,2,1,2015-10-23 07:24:38,
352257045489998,352256771489998,247050504010661,10,2012,1,5,269,24,101500,2,5,2015-10-23 07:24:38,
352257144489998,352256770489998,168931203010661,10,2010,1,5,270,24,101500,2,4,2015-10-23 07:24:38,
352257080489998,352256768489998,220914209010661,10,2011,1,5,275,24,101500,2,1,2015-10-23 07:24:38,
352257025489998,352256775489998,168931301010661,10,2010,1,5,276,24,101500,3,234,2015-10-23 07:24:38,
352257199489998,352256768489998,220914273010661,10,2011,1,5,280,24,101500,2,1,2015-10-23 07:24:38,
352257100489998,352256769489998,168258957020004,10,2014,1,5,281,24,101500,2,2,2015-10-23 07:24:38,
352257016489998,352256771489998,168259041020004,10,2015,1,5,284,24,101500,2,5,2015-10-23 07:24:38,
352257090489998,352256769489998,14262975020004,10,2013,1,5,287,24,101500,2,2,2015-10-23 07:24:38,
352257131489998,352256769489998,168258985020004,10,2014,1,5,295,24,101500,2,2,2015-10-23 07:24:38,
352257167489998,352256768489998,168258983020004,10,2014,1,5,296,24,101500,2,1,2015-10-23 07:24:38,
352257161489998,352256768489998,14263001020004,10,2013,1,5,298,24,101500,2,1,2015-10-23 07:24:38,
352257017489998,352256771489998,168259040020004,10,2014,1,5,299,24,101500,2,5,2015-10-23 07:24:38,
352257121489998,352256768489998,249446220489998,10,2015,1,5,301,24,101500,2,1,2015-10-23 07:24:38,
352257160489998,352256768489998,220914171010661,10,2011,1,5,302,24,101500,2,1,2015-10-23 07:24:38,
352257099489998,352256768489998,14263004020004,10,2013,1,5,310,24,101500,2,1,2015-10-23 07:24:38,
352257037489998,352256770489998,247050554010661,10,2012,1,5,311,24,101500,2,4,2015-10-23 07:24:38,
352257091489998,352256768489998,249446207489998,10,2015,1,5,313,24,101500,2,1,2015-10-23 07:24:38,
352257106489998,352256768489998,247050577010661,10,2012,1,5,314,24,101500,2,1,2015-10-23 07:24:38,
352257022489998,352256771489998,220914175010661,10,2011,1,5,322,24,101500,2,5,2015-10-23 07:24:38,
352257190489998,352256771489998,249446223489998,10,2015,1,5,325,24,101500,2,5,2015-10-23 07:24:38,
352257052489998,352256768489998,14262973020004,10,2013,1,5,328,24,101500,2,1,2015-10-23 07:24:38,
352257202489998,352256768489998,220914197010661,10,2011,1,5,330,24,101500,2,1,2015-10-23 07:24:38,
352257169489998,352256769489998,168931275010661,10,2010,1,5,334,24,101500,2,2,2015-10-23 07:24:38,
352257026489998,352256770489998,168931219010661,10,2010,1,5,340,24,101500,2,4,2015-10-23 07:24:38,
352257019489998,352256769489998,220914203010661,10,2011,1,5,341,24,101500,2,2,2015-10-23 07:24:38,
352257071489998,352256769489998,247050542010661,10,2012,1,5,343,24,101500,2,2,2015-10-23 07:24:38,
352257184489998,352256768489998,249446222489998,10,2015,1,5,344,24,101500,2,1,2015-10-23 07:24:38,
352257001489998,352256769489998,168931209010661,10,2010,1,5,345,24,101500,2,2,2015-10-23 07:24:38,
352257162489998,352256768489998,220914263010661,10,2011,1,5,346,24,101500,2,1,2015-10-23 07:24:38,
352257137489998,352256770489998,249446221489998,10,2015,1,5,347,24,101500,2,4,2015-10-23 07:24:38,
352257195489998,352256768489998,14262968020004,10,2013,1,5,348,24,101500,2,1,2015-10-23 07:24:38,
352257103489998,352256773489998,247050507010661,10,2012,1,5,350,24,101500,3,1,2015-10-23 07:24:38,
352257032489998,352256771489998,168258964020004,10,2014,1,5,352,24,101500,2,5,2015-10-23 07:24:38,
352257079489998,352256768489998,168258991020004,10,2014,1,5,354,24,101500,2,1,2015-10-23 07:24:38,
352257087489998,352256768489998,220914167010661,10,2011,1,5,355,24,101500,2,1,2015-10-23 07:24:38,
352257187489998,352256771489998,168258988020004,10,2015,1,5,356,24,101500,2,5,2015-10-23 07:24:38,
352257155489998,352256771489998,168258995020004,10,2014,1,5,359,24,101500,2,5,2015-10-23 07:24:38,
352257000489998,352256768489998,14262969020004,10,2013,1,5,362,24,101500,2,1,2015-10-23 07:24:38,
352257005489998,352256770489998,14263009020004,10,2013,1,5,366,24,101500,2,4,2015-10-23 07:24:38,
352257130489998,352256773489998,14262944020004,10,2013,1,5,367,24,101500,3,1,2015-10-23 07:24:38,
352257053489998,352256768489998,168931293010661,10,2010,1,5,369,24,101500,2,1,2015-10-23 07:24:38,
352257136489998,352256768489998,247050581010661,10,2012,1,5,374,24,101500,2,1,2015-10-23 07:24:38,
352257039489998,352256771489998,168931297010661,10,2010,1,5,377,24,101500,2,5,2015-10-23 07:24:38,
352257188489998,352256771489998,247050505010661,10,2012,1,5,378,24,101500,2,5,2015-10-23 07:24:38,
352257009489998,352256770489998,168259002020004,10,2014,1,5,382,24,101500,2,4,2015-10-23 07:24:38,
352257141489998,352256768489998,168258996020004,10,2015,1,5,384,24,101500,2,1,2015-10-23 07:24:38,
352257126489998,352256771489998,14262997020004,10,2013,1,5,389,24,101500,2,5,2015-10-23 07:24:38,
352257145489998,352256768489998,14262967020004,10,2013,1,5,392,24,101500,2,1,2015-10-23 07:24:38,
352257043489998,352256775489998,168931207010661,10,2010,1,5,395,24,101500,3,234,2015-10-23 07:24:38,
352257128489998,352256769489998,14262998020004,10,2013,1,5,396,24,101500,2,2,2015-10-23 07:24:38,
352257111489998,352256773489998,168258980020004,10,2014,1,5,398,24,101500,3,1,2015-10-23 07:24:38,
352257072489998,352256772489998,168259042020004,10,2014,1,5,405,24,101500,2,3,2015-10-23 07:24:38,
352257015489998,352256769489998,247050549010661,10,2012,1,5,406,24,101500,2,2,2015-10-23 07:24:38,
352257023489998,352256770489998,168931259010661,10,2010,1,5,410,24,101500,2,4,2015-10-23 07:24:38,
352257120489998,352256773489998,220914161010661,10,2011,1,5,414,24,101500,3,1,2015-10-23 07:24:38,
352257066489998,352256773489998,14263005020004,10,2013,1,5,415,24,101500,3,1,2015-10-23 07:24:38,
352257177489998,352256768489998,247050587010661,10,2012,1,5,417,24,101500,2,1,2015-10-23 07:24:38,
352257110489998,352256770489998,249446206489998,10,2015,1,5,421,24,101500,2,4,2015-10-23 07:24:38,
352257007489998,352256769489998,247050543010661,10,2012,1,5,423,24,101500,2,2,2015-10-23 07:24:38,
352257174489998,352256771489998,220914183010661,10,2011,1,5,427,24,101500,2,5,2015-10-23 07:24:38,
352257204489998,352256773489998,14262961020004,10,2013,1,5,430,24,101500,3,1,2015-10-23 07:24:38,
352257182489998,352256769489998,220914269010661,10,2011,1,5,431,24,101500,2,2,2015-10-23 07:24:38,
352257096489998,352256768489998,168258959020004,10,2014,1,5,432,24,101500,2,1,2015-10-23 07:24:38,
352257035489998,352256771489998,220914165010661,10,2011,1,5,440,24,101500,2,5,2015-10-23 07:24:38,
352257061489998,352256769489998,168931281010661,10,2010,1,5,441,24,101500,2,2,2015-10-23 07:24:38,
352257013489998,352256768489998,247050550010661,10,2012,1,5,442,24,101500,2,1,2015-10-23 07:24:38,
352257178489998,352256768489998,220914267010661,10,2011,1,5,446,24,101500,2,1,2015-10-23 07:24:38,
352257063489998,352256768489998,168259006020004,10,2014,1,5,447,24,101500,2,1,2015-10-23 07:24:38,
352257124489998,352256768489998,247050580010661,10,2012,1,5,448,24,101500,2,1,2015-10-23 07:24:38,
352257172489998,352256768489998,14263002020004,10,2013,1,5,451,24,101500,2,1,2015-10-23 07:24:38,
352257002489998,352256771489998,247050561010661,10,2012,1,5,453,24,101500,2,5,2015-10-23 07:24:38,
352257010489998,352256770489998,168931291010661,10,2010,1,5,457,24,101500,2,4,2015-10-23 07:24:38,
352257139489998,352256768489998,168259033020004,10,2015,1,5,462,24,101500,2,1,2015-10-23 07:24:38,
352257127489998,352256771489998,220914137010661,10,2011,1,5,463,24,101500,2,5,2015-10-23 07:24:38,
352257018489998,352256775489998,220914195010661,10,2011,1,5,464,24,101500,3,234,2015-10-23 07:24:38,
352257033489998,352256774489998,247050555010661,10,2012,1,5,468,24,101500,3,5,2015-10-23 07:24:38,
352257085489998,352256768489998,220914193010661,10,2011,1,5,472,24,101500,2,1,2015-10-23 07:24:38,
352257073489998,352256768489998,14262926020004,10,2013,1,5,474,24,101500,2,1,2015-10-23 07:24:38,
352257138489998,352256771489998,247050517010661,10,2012,1,5,477,24,101500,2,5,2015-10-23 07:24:38,
352257097489998,352256768489998,247050506010661,10,2012,1,5,479,24,101500,2,1,2015-10-23 07:24:38,
352257102489998,352256774489998,168931199010661,10,2010,1,5,487,24,101500,3,5,2015-10-23 07:24:38,
352257119489998,352256768489998,14262954020004,10,2013,1,5,490,24,101500,2,1,2015-10-23 07:24:38,
352257092489998,352256768489998,249446209489998,10,2015,1,5,493,24,101500,2,1,2015-10-23 07:24:38,
352257048489998,352256771489998,168931283010661,10,2010,1,5,494,24,101500,2,5,2015-10-23 07:24:38,
352257077489998,352256769489998,14262928020004,10,2013,1,5,498,24,101500,2,2,2015-10-23 07:24:38,
352257201489998,352256773489998,168931197010661,10,2010,1,5,501,24,101500,3,1,2015-10-23 07:24:38,
352257143489998,352256768489998,247050582010661,10,2012,1,5,504,24,101500,2,1,2015-10-23 07:24:38,
352257118489998,352256768489998,247050528010661,10,2012,1,5,506,24,101500,2,1,2015-10-23 07:24:38,
352257012489998,352256769489998,247050552010661,10,2012,1,5,507,24,101500,2,2,2015-10-23 07:24:38,
352257109489998,352256773489998,14262964020004,10,2013,1,5,508,24,101500,3,1,2015-10-23 07:24:38,
352257132489998,352256771489998,247050534010661,10,2012,1,5,511,24,101500,2,5,2015-10-23 07:24:38,
352257042489998,352256772489998,14262958020004,10,2013,1,5,512,24,101500,2,3,2015-10-23 07:24:38,
352257203489998,352256773489998,220914239010661,10,2011,1,5,525,24,101500,3,1,2015-10-23 07:24:38,
352257021489998,352256770489998,14262955020004,10,2013,1,5,532,24,101500,2,4,2015-10-23 07:24:38,
352257114489998,352256768489998,249446219489998,10,2015,1,5,537,24,101500,2,1,2015-10-23 07:24:38,
352257067489998,352256768489998,220914111010661,10,2011,1,5,541,24,101500,2,1,2015-10-23 07:24:38,
352257030489998,352256768489998,14263010020004,10,2013,1,5,545,24,101500,2,1,2015-10-23 07:24:38,
352257193489998,352256768489998,168931361010661,10,2010,1,5,547,24,101500,2,1,2015-10-23 07:24:38,
352257094489998,352256768489998,168259009020004,10,2015,1,5,556,24,101500,2,1,2015-10-23 07:24:38,
352257176489998,352256771489998,168259037020004,10,2015,1,5,559,24,101500,2,5,2015-10-23 07:24:38,
352257069489998,352256773489998,249446195489998,10,2015,1,5,560,24,101500,3,1,2015-10-23 07:24:38,
352257135489998,352256771489998,247050537010661,10,2012,1,5,561,24,101500,2,5,2015-10-23 07:24:38,
352257050489998,352256769489998,14262985020004,10,2013,1,5,562,24,101500,2,2,2015-10-23 07:24:38,
352257159489998,352256768489998,168259035020004,10,2014,1,5,571,24,101500,2,1,2015-10-23 07:24:38,
