"SPCD","COMMON_NAME","HWSW","DIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"712","paulownia, empress-tree","Hardwood","230","WMERBCH",1,383990842.260634,630950612.298661,246959770.038026,64.3139738917009,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","230","WMEROB",1,1506311167.83791,1576721655.90188,70410488.0639663,4.67436540120924,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","230","WSTPOB",1,109008575.980431,123876531.356861,14867955.3764303,13.6392529144674,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","230","VSAWIB",1,5761195.31678669,5129319.56539025,-631875.751396443,-10.9677890897973,"Sawlog wood volume"
"712","paulownia, empress-tree","Hardwood","230","BIOMASS",2,158777782.368091,229525502.385381,70747720.0172898,44.5576950138256,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","230","CARBON",2,79388891.324942,108978708.532579,29589817.2076368,37.2719869415036,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","230","VMERIB",2,3619174.11424488,4033358.56671954,414184.452474657,11.4441703935837,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","230","WMERBCH",2,30367102.9098275,41697348.7552909,11330245.8454634,37.3109212265246,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","230","WMEROB",2,116179069.834023,174415133.257374,58236063.4233507,50.1261229811431,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","230","WSTPOB",2,12231609.6242403,13413020.3727158,1181410.7484755,9.65866950277919,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","220","BIOMASS",1,2029209849.07932,2441002372.68204,411792523.602722,20.2932448701428,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","220","CARBON",1,1014604927.04556,1158987926.54943,144382999.503875,14.2304650465582,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","220","VMERIB",1,38131711.1940804,41439215.7961882,3307504.60210782,8.67389502997515,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","220","WMERBCH",1,375136025.567371,569998641.076959,194862615.509589,51.9445220476681,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","220","WMEROB",1,1428479304.73813,1590485163.05206,162005858.313928,11.341141434571,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","220","WSTPOB",1,106505943.63649,115965450.598718,9459506.96222797,8.88167048640379,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","220","BIOMASS",2,78873706.7370813,148108909.227902,69235202.4908211,87.7798259458132,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","220","CARBON",2,39436853.5117662,70322110.101408,30885256.5896418,78.3157220705427,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","220","VMERIB",2,2230008.29623631,2368308.50892212,138300.212685806,6.20178018706127,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","220","WMERBCH",2,9884133.52518862,33490074.6985334,23605941.1733448,238.826611489896,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","220","WMEROB",2,61424333.7983383,104189038.757151,42764704.9588128,69.6217643958717,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","220","WSTPOB",2,6997107.79728226,9781259.41973438,2784151.62245212,39.7900347273985,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","BIOMASS",1,2898805791.8678,3231957452.74713,333151660.879329,11.4927209616436,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","M220","CARBON",1,1449402898.58862,1534533398.56433,85130499.9757104,5.87348763125887,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","M220","BIOMASS",2,24496127.5499494,33369789.0580149,8873661.50806547,36.2247522183717,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","M220","CARBON",2,12248064.0571456,15843975.8447455,3595911.78759989,29.3590217263929,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","M230","BIOMASS",1,1465031.49604105,2649423.5359132,1184392.03987215,80.8441349604238,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","M230","CARBON",1,732515.748020527,1257946.29485159,525430.546831061,71.7295905584186,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","M230","VMERIB",1,24168.3798135587,23496.5583177562,-671.821495802436,-2.77975396358815,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","M230","WMERBCH",1,438990.457350826,1366269.30031899,927278.842968164,211.229840521822,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","M230","WMEROB",1,905388.945281811,1009219.76857474,103830.82329293,11.4680904636638,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M230","WSTPOB",1,120652.093408417,273934.46701947,153282.373611053,127.04493497032,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","VMERIB",1,57268773.9736271,55739608.4283724,-1529165.54525474,-2.67015589675263,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","M220","WMERBCH",1,551951470.973045,875276917.136852,323325446.163806,58.5786003240121,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","M220","WMEROB",1,2145386500.13501,2135143168.19398,-10243331.9410317,-0.477458581024308,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","WSTPOB",1,156804880.665704,164898991.980412,8094111.31470793,5.16190011455316,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","VSAWIB",1,17371554.861612,15937771.2440526,-1433783.61755937,-8.2536285840928,"Sawlog wood volume"
"712","paulownia, empress-tree","Hardwood","220","VSAWIB",1,5117114.11419687,5325152.47414441,208038.359947533,4.06554075802909,"Sawlog wood volume"
"712","paulownia, empress-tree","Hardwood","310","BIOMASS",1,107478794.701648,131087239.06747,23608444.3658218,21.965676514476,"Total aboveground biomass"
"712","paulownia, empress-tree","Hardwood","310","CARBON",1,53739397.3953754,62240221.1092348,8500823.7138594,15.81860632213,"Total aboveground carbon"
"712","paulownia, empress-tree","Hardwood","310","VMERIB",1,2251697.91691738,2402457.07150742,150759.154590041,6.69535435714369,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","310","WMERBCH",1,17997867.1890675,29918378.9879144,11920511.7988468,66.2329134536992,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","310","WMEROB",1,84352466.0610345,92623500.9236278,8271034.86259328,9.80532668316851,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","310","WSTPOB",1,5128461.45154619,8545359.15592816,3416897.70438197,66.6261750559088,"Stump wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","VMERIB",2,500980.305765897,531253.194463837,30272.8886979401,6.04273029289226,"Merchantable wood volume"
"712","paulownia, empress-tree","Hardwood","M220","WMERBCH",2,3528464.4185835,7489892.21153363,3961427.79295014,112.270589214003,"Top and limb weight"
"712","paulownia, empress-tree","Hardwood","M220","WMEROB",2,13740916.1930471,21016381.7556376,7275465.56259053,52.9474560529808,"Merch bole wood and bark weight"
"712","paulownia, empress-tree","Hardwood","M220","WSTPOB",2,1921088.45947848,2259135.98333067,338047.523852195,17.5966662120268,"Stump wood and bark weight"
"7135","Caribbean princewood","Hardwood","","BIOMASS",1,130460429.75247,131394839.974053,934410.221583679,0.716240336902608,"Total aboveground biomass"
"7135","Caribbean princewood","Hardwood","","CARBON",1,65230217.6628804,62386270.0196805,-2843947.64319988,-4.35986226183979,"Total aboveground carbon"
"7135","Caribbean princewood","Hardwood","","VMERIB",1,162789.455454231,140764.863652536,-22024.5918016955,-13.5294953473739,"Merchantable wood volume"
"7135","Caribbean princewood","Hardwood","","WMERBCH",1,1991461.29248911,2848977.74071341,857516.448224301,43.0596593294817,"Top and limb weight"
"7135","Caribbean princewood","Hardwood","","WMEROB",1,6098372.20536479,5384312.92291955,-714059.282445243,-11.7090144451511,"Merch bole wood and bark weight"
"7135","Caribbean princewood","Hardwood","","WSTPOB",1,567683.931214005,663535.082376257,95851.1511622515,16.8845982582723,"Stump wood and bark weight"
"7146","false coffee","Hardwood","","BIOMASS",1,33880797.27477,36404382.3602504,2523585.08548047,7.44842296659797,"Total aboveground biomass"
"7146","false coffee","Hardwood","","CARBON",1,16940399.5843622,16898914.2916283,-41485.2927339599,-0.244889694173774,"Total aboveground carbon"
"7148","Jamaican cherry fig","Hardwood","","BIOMASS",1,30124606.8320164,37726989.5309659,7602382.69894952,25.2364545082451,"Total aboveground biomass"
"7148","Jamaican cherry fig","Hardwood","","CARBON",1,15062303.4160082,17912774.6293026,2850471.21329438,18.9245372010293,"Total aboveground carbon"
"7148","Jamaican cherry fig","Hardwood","","VMERIB",1,642254.599500027,464369.116032518,-177885.483467509,-27.6970353510877,"Merchantable wood volume"
"7148","Jamaican cherry fig","Hardwood","","WMERBCH",1,4733640.8952709,21942413.7308467,17208772.8355758,363.542001100423,"Top and limb weight"
"7148","Jamaican cherry fig","Hardwood","","WMEROB",1,24059958.8920267,13611267.0556959,-10448691.8363308,-43.4277210664453,"Merch bole wood and bark weight"
"7148","Jamaican cherry fig","Hardwood","","WSTPOB",1,1331007.04471883,2173308.74442323,842301.699704395,63.2830384366842,"Stump wood and bark weight"
"7177","jaguey blanco","Hardwood","","BIOMASS",1,114739155.849075,130775338.863819,16036183.0147437,13.9762079440756,"Total aboveground biomass"
"7177","jaguey blanco","Hardwood","","CARBON",1,57369577.9414729,62092130.8925411,4722552.95106817,8.23180703174426,"Total aboveground carbon"
"7177","jaguey blanco","Hardwood","","VMERIB",1,2452282.06746643,2109696.19711298,-342585.870353454,-13.9700842288259,"Merchantable wood volume"
"7177","jaguey blanco","Hardwood","","WMERBCH",1,17865203.4285347,48697958.0194967,30832754.5909619,172.585521985801,"Top and limb weight"
"7177","jaguey blanco","Hardwood","","WMEROB",1,91866692.3969573,75670507.5339453,-16196184.863012,-17.6300946952874,"Merch bole wood and bark weight"
"7177","jaguey blanco","Hardwood","","WSTPOB",1,5007260.02358315,6406873.31037686,1399613.28679371,27.9516797650176,"Stump wood and bark weight"
"72","subalpine larch","Hardwood","M330","BIOMASS",1,1391662570.82869,2106928418.58209,715265847.753399,51.3964996074791,"Total aboveground biomass"
"72","subalpine larch","Hardwood","M330","CARBON",1,695831289.969942,1002581887.98229,306750598.012343,44.0840477331214,"Total aboveground carbon"
"72","subalpine larch","Hardwood","M330","VMERIB",1,30718487.3424693,39107337.4981684,8388850.15569905,27.308799623415,"Merchantable wood volume"
"72","subalpine larch","Hardwood","M330","WMERBCH",1,145521815.144396,444051479.104557,298529663.96016,205.144269032062,"Top and limb weight"
"72","subalpine larch","Hardwood","M330","WMEROB",1,1025122614.7326,1277959147.3762,252836532.643606,24.6640283815764,"Merch bole wood and bark weight"
"72","subalpine larch","Hardwood","M330","WSTPOB",1,83192667.5723912,111109342.222216,27916674.6498251,33.5566528450757,"Stump wood and bark weight"
"72","subalpine larch","Hardwood","M330","VSAWIB",1,22574003.1345987,27787554.2099986,5213551.07539992,23.09537676731,"Sawlog wood volume"
"72","subalpine larch","Hardwood","M330","BIOMASS",2,219659476.160759,454108807.361538,234449331.200779,106.73308308775,"Total aboveground biomass"
"72","subalpine larch","Hardwood","M330","CARBON",2,109829738.215046,216087675.982988,106257937.767942,96.7478749333715,"Total aboveground carbon"
"72","subalpine larch","Hardwood","M330","VMERIB",2,6420766.15658601,8710882.76849159,2290116.61190558,35.6673418102375,"Merchantable wood volume"
"72","subalpine larch","Hardwood","M330","WMERBCH",2,11553813.2999655,102620771.373276,91066958.0733102,788.198283190036,"Top and limb weight"
"72","subalpine larch","Hardwood","M330","WMEROB",2,191492614.009251,321855824.185098,130363210.175846,68.0774090689202,"Merch bole wood and bark weight"
"72","subalpine larch","Hardwood","M330","WSTPOB",2,16613048.8515423,29632211.8031648,13019162.9516225,78.3670900384658,"Stump wood and bark weight"
"72","subalpine larch","Hardwood","M240","BIOMASS",1,3354854655.64886,4235024444.09877,880169788.449912,26.2357055310249,"Total aboveground biomass"
"72","subalpine larch","Hardwood","M240","CARBON",1,1677427332.97127,2015236381.7244,337809048.753132,20.1385205852562,"Total aboveground carbon"
"72","subalpine larch","Hardwood","M240","VMERIB",1,76588732.4003128,83743241.9396355,7154509.5393227,9.34146488014402,"Merchantable wood volume"
"72","subalpine larch","Hardwood","M240","WMERBCH",1,360892500.420136,844514361.22296,483621860.802824,134.007179489685,"Top and limb weight"
"72","subalpine larch","Hardwood","M240","WMEROB",1,2573858440.79609,2766058610.24663,192200169.450546,7.4673947255273,"Merch bole wood and bark weight"
"72","subalpine larch","Hardwood","M240","WSTPOB",1,207433981.181473,235701191.304209,28267210.1227356,13.6270875011583,"Stump wood and bark weight"
"72","subalpine larch","Hardwood","M240","VSAWIB",1,60163183.6216961,60381488.9177003,218305.296004236,0.362855292660261,"Sawlog wood volume"
"72","subalpine larch","Hardwood","M240","BIOMASS",2,422321976.417894,572155992.424932,149834016.007038,35.478621614229,"Total aboveground biomass"
"72","subalpine larch","Hardwood","M240","CARBON",2,211160988.367938,272260428.995404,61099440.6274663,28.935004093182,"Total aboveground carbon"
"72","subalpine larch","Hardwood","M240","VMERIB",2,13520241.773253,13740306.8474361,220065.074183153,1.62767114578163,"Merchantable wood volume"
"72","subalpine larch","Hardwood","M240","WMERBCH",2,20086581.4202537,39419134.2589705,19332552.8387168,96.2461079575415,"Top and limb weight"
"72","subalpine larch","Hardwood","M240","WMEROB",2,369558043.941474,492056747.099675,122498703.158201,33.1473513204332,"Merch bole wood and bark weight"
"72","subalpine larch","Hardwood","M240","WSTPOB",2,32677351.0561663,40680111.0662863,8002760.01011995,24.4902348307385,"Stump wood and bark weight"
"721","redbay","Hardwood","230","BIOMASS",1,15166871736.8657,17646699312.6891,2479827575.82335,16.3502904148368,"Total aboveground biomass"
"721","redbay","Hardwood","230","CARBON",1,7583436083.31726,8378652833.66478,795216750.347526,10.486232647189,"Total aboveground carbon"
"721","redbay","Hardwood","230","VMERIB",1,148122533.774917,155952613.139349,7830079.36443189,5.28621754224799,"Merchantable wood volume"
"721","redbay","Hardwood","230","WMERBCH",1,1771866355.03583,2514206875.9758,742340520.939965,41.8959657329772,"Top and limb weight"
"721","redbay","Hardwood","230","WMEROB",1,5548924175.22852,6030693341.63714,481769166.408619,8.6822085001509,"Merch bole wood and bark weight"
"721","redbay","Hardwood","230","WSTPOB",1,501104264.099816,570320377.118853,69216113.0190365,13.8127168291765,"Stump wood and bark weight"
"721","redbay","Hardwood","230","VSAWIB",1,16880795.1080352,18249078.8583991,1368283.75036389,8.10556458749148,"Sawlog wood volume"
"721","redbay","Hardwood","230","BIOMASS",2,1280401062.95949,2757590701.16623,1477189638.20674,115.369291774281,"Total aboveground biomass"
"721","redbay","Hardwood","230","CARBON",2,640200542.351215,1309304064.91373,669103522.56251,104.514675995922,"Total aboveground carbon"
"721","redbay","Hardwood","230","VMERIB",2,24484997.7328761,25874618.4306171,1389620.69774103,5.67539647298062,"Merchantable wood volume"
"721","redbay","Hardwood","230","WMERBCH",2,114117026.916902,242081460.982429,127964434.065528,112.134391793005,"Top and limb weight"
"721","redbay","Hardwood","230","WMEROB",2,725442169.358344,1860498504.18675,1135056334.8284,156.464068780612,"Merch bole wood and bark weight"
"721","redbay","Hardwood","230","WSTPOB",2,93004501.2694187,242794504.14783,149790002.878411,161.05672395844,"Stump wood and bark weight"
"721","redbay","Hardwood","410","BIOMASS",1,582824571.555481,730775772.76926,147951201.213779,25.3852031013238,"Total aboveground biomass"
