"SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"7652","mammee apple","Hardwood","BIOMASS",1,67538267.8513137,70864436.655446,3326168.80413231,4.92486542807837,"Total aboveground biomass"
"7652","mammee apple","Hardwood","CARBON",1,33769134.1703636,33646434.5240058,-122699.64635779,-0.363348511509878,"Total aboveground carbon"
"7652","mammee apple","Hardwood","VMERIB",1,1215474.81352841,1036629.85880406,-178844.954724349,-14.7139992317224,"Merchantable wood volume"
"7652","mammee apple","Hardwood","WMERBCH",1,10746908.1719491,21685793.3106302,10938885.1386811,101.786346023065,"Top and limb weight"
"7652","mammee apple","Hardwood","WMEROB",1,45533771.2676515,38282373.1566555,-7251398.11099594,-15.9253185253899,"Merch bole wood and bark weight"
"7652","mammee apple","Hardwood","WSTPOB",1,3044314.5809302,3578597.8481523,534283.267222102,17.550199002721,"Stump wood and bark weight"
"766","American plum","Hardwood","BIOMASS",1,1814818422.54343,1710493282.50573,-104325140.037697,-5.74851669686533,"Total aboveground biomass"
"766","American plum","Hardwood","CARBON",1,907409235.859919,815135573.778107,-92273662.0818119,-10.1689136979488,"Total aboveground carbon"
"766","American plum","Hardwood","VMERIB",1,5330609.89824679,5174835.97626204,-155773.921984759,-2.92225326854235,"Merchantable wood volume"
"766","American plum","Hardwood","WMERBCH",1,64108164.6824602,123754067.031285,59645902.3488249,93.0394788936203,"Top and limb weight"
"766","American plum","Hardwood","WMEROB",1,175594409.474042,180024609.253962,4430199.77991965,2.52297313632559,"Merch bole wood and bark weight"
"766","American plum","Hardwood","WSTPOB",1,16688477.0358233,26358528.1678258,9670051.13200254,57.9444793628858,"Stump wood and bark weight"
"766","American plum","Hardwood","BIOMASS",2,116009146.072571,94971389.7528895,-21037756.3196817,-18.1345669991582,"Total aboveground biomass"
"766","American plum","Hardwood","CARBON",2,58004575.3232802,45258615.7867395,-12745959.5365407,-21.9740588832914,"Total aboveground carbon"
"766","American plum","Hardwood","VMERIB",2,291312.003328103,300413.227396859,9101.22406875604,3.12421869500014,"Merchantable wood volume"
"766","American plum","Hardwood","WMERBCH",2,3009972.16965953,9088016.9244457,6078044.75478617,201.930264208179,"Top and limb weight"
"766","American plum","Hardwood","WMEROB",2,9774668.96802824,13707328.8588633,3932659.89083511,40.2331772431206,"Merch bole wood and bark weight"
"766","American plum","Hardwood","WSTPOB",2,1016104.26659046,2816249.29088052,1800145.02429006,177.161447252894,"Stump wood and bark weight"
"7662","bulletwood","Hardwood","BIOMASS",1,18998645.6865384,22527531.6158685,3528885.92933004,18.5744078159763,"Total aboveground biomass"
"7662","bulletwood","Hardwood","CARBON",1,9499323.29598258,10696072.0112143,1196748.71523175,12.5982522959069,"Total aboveground carbon"
"7674","sapodilla","Hardwood","BIOMASS",1,13307237.9656197,16056423.7120255,2749185.7464058,20.6593265522758,"Total aboveground biomass"
"7674","sapodilla","Hardwood","CARBON",1,6653618.98280985,7496056.09869993,842437.115890076,12.6613369065253,"Total aboveground carbon"
"7674","sapodilla","Hardwood","VMERIB",1,289690.60120533,279891.701285571,-9798.89991975884,-3.38253981281687,"Merchantable wood volume"
"7674","sapodilla","Hardwood","VSAWIB",1,0.00415969402850059,268518.079728863,268518.075569169,6455236220.00533,"Sawlog wood volume"
"7674","sapodilla","Hardwood","WMERBCH",1,1929044.51183706,5198397.72905464,3269353.21721758,169.480444704934,"Top and limb weight"
"7674","sapodilla","Hardwood","WMEROB",1,10852306.7984336,10215424.4569157,-636882.341517916,-5.86863561219851,"Merch bole wood and bark weight"
"7674","sapodilla","Hardwood","WSTPOB",1,525886.655349008,642601.526055154,116714.870706146,22.1939213552942,"Stump wood and bark weight"
"768","bitter cherry","Hardwood","BIOMASS",1,6540521355.69092,6261277124.54954,-279244231.141375,-4.26944911506793,"Total aboveground biomass"
"768","bitter cherry","Hardwood","CARBON",1,3270260723.40858,2983811613.70408,-286449109.704494,-8.75921322278946,"Total aboveground carbon"
"768","bitter cherry","Hardwood","VMERIB",1,79812417.4260981,70257831.7869074,-9554585.63919076,-11.9713021448546,"Merchantable wood volume"
"768","bitter cherry","Hardwood","WMERBCH",1,961430764.785287,942374751.778237,-19056013.0070504,-1.98204735120018,"Top and limb weight"
"768","bitter cherry","Hardwood","WMEROB",1,2629685216.28648,2382418921.86945,-247266294.417033,-9.4028856718528,"Merch bole wood and bark weight"
"768","bitter cherry","Hardwood","WSTPOB",1,251731371.8698,215998715.025417,-35732656.8443831,-14.1947571250137,"Stump wood and bark weight"
"768","bitter cherry","Hardwood","BIOMASS",2,435773553.743413,418348113.390723,-17425440.3526903,-3.9987374642176,"Total aboveground biomass"
"768","bitter cherry","Hardwood","CARBON",2,217886779.740897,199363793.436349,-18522986.304548,-8.5011978820261,"Total aboveground carbon"
"768","bitter cherry","Hardwood","VMERIB",2,5004712.59571889,4587165.07426598,-417547.52145291,-8.34308690992739,"Merchantable wood volume"
"768","bitter cherry","Hardwood","WMERBCH",2,27294124.630641,40587149.015307,13293024.3846661,48.702878603196,"Top and limb weight"
"768","bitter cherry","Hardwood","WMEROB",2,136320336.620778,159660384.815757,23340048.1949785,17.1214719487576,"Merch bole wood and bark weight"
"768","bitter cherry","Hardwood","WSTPOB",2,15915760.7703656,18290325.8506013,2374565.08023578,14.9195826357048,"Stump wood and bark weight"
"768","bitter cherry","Hardwood","VSAWIB",1,4184386.58993361,2980865.89207228,-1203520.69786133,-28.7621774899251,"Sawlog wood volume"
"7682","bastard hogberry","Hardwood","BIOMASS",1,119094447.275885,126092702.33285,6998255.05696431,5.87622279379043,"Total aboveground biomass"
"7682","bastard hogberry","Hardwood","CARBON",1,59547223.7189621,59868815.067637,321591.348674826,0.540061028189328,"Total aboveground carbon"
"7682","bastard hogberry","Hardwood","VMERIB",1,2368427.91775929,2027699.86753215,-340728.050227138,-14.3862537539032,"Merchantable wood volume"
"7682","bastard hogberry","Hardwood","WMERBCH",1,23653220.9874538,44018641.5798712,20365420.5924174,86.0999886790033,"Top and limb weight"
"7682","bastard hogberry","Hardwood","WMEROB",1,88725372.1452575,74446454.1039859,-14278918.0412717,-16.093387602697,"Merch bole wood and bark weight"
"7682","bastard hogberry","Hardwood","WSTPOB",1,6715854.14317407,7627606.64899247,911752.505818401,13.5761213150393,"Stump wood and bark weight"
"7689","negra lora","Hardwood","BIOMASS",1,53060614.5524007,52480815.0036253,-579799.548775472,-1.092711710308,"Total aboveground biomass"
"7689","negra lora","Hardwood","CARBON",1,26530307.3270063,24917890.9637213,-1612416.36328497,-6.077639219971,"Total aboveground carbon"
"7689","negra lora","Hardwood","VMERIB",1,1009000.80325413,907391.829459773,-101608.973794357,-10.0702569776613,"Merchantable wood volume"
"7689","negra lora","Hardwood","WMERBCH",1,11888182.2178646,14761517.2748809,2873335.05701631,24.1696754336294,"Top and limb weight"
"7689","negra lora","Hardwood","WMEROB",1,37798900.735281,34482124.1286514,-3316776.60662961,-8.77479646791361,"Merch bole wood and bark weight"
"7689","negra lora","Hardwood","WSTPOB",1,3373531.59925516,3237173.600093,-136357.999162166,-4.04199561054274,"Stump wood and bark weight"
"7697","Puerto Rico mayten","Hardwood","BIOMASS",1,920563.038251798,1218629.4450194,298066.406767602,32.3787067677242,"Total aboveground biomass"
"7697","Puerto Rico mayten","Hardwood","CARBON",1,460281.519125899,578605.26049521,118323.741369311,25.7068199466306,"Total aboveground carbon"
"7698","white cinnamon","Hardwood","BIOMASS",1,69490879.70364,64146297.7410674,-5344581.96257261,-7.69105526562021,"Total aboveground biomass"
"7698","white cinnamon","Hardwood","CARBON",1,34745440.3971974,30456662.1674588,-4288778.2297386,-12.3434274561232,"Total aboveground carbon"
"7698","white cinnamon","Hardwood","VMERIB",1,340365.919103226,229737.607847954,-110628.311255272,-32.5027580748238,"Merchantable wood volume"
"7698","white cinnamon","Hardwood","WMERBCH",1,5096269.41858676,6669438.91972874,1573169.50114198,30.8690410951279,"Top and limb weight"
"7698","white cinnamon","Hardwood","WMEROB",1,12750691.1256602,8825906.83173585,-3924784.29392437,-30.7809534027995,"Merch bole wood and bark weight"
"7698","white cinnamon","Hardwood","WSTPOB",1,1423457.21794464,1457003.07325541,33545.855310776,2.35664654250822,"Stump wood and bark weight"
"7699","ponce mayten","Hardwood","BIOMASS",1,15516998.8067828,16483270.7888859,966271.982103145,6.22718345303198,"Total aboveground biomass"
"7699","ponce mayten","Hardwood","CARBON",1,7758499.63116285,7826256.97056301,67757.3394001648,0.873330445592987,"Total aboveground carbon"
"7699","ponce mayten","Hardwood","VMERIB",1,86194.6131892758,74787.3084024437,-11407.304786832,-13.2343592769337,"Merchantable wood volume"
"7699","ponce mayten","Hardwood","WMERBCH",1,1312884.82460889,1761230.54903776,448345.72442887,34.1496615716031,"Top and limb weight"
"7699","ponce mayten","Hardwood","WMEROB",1,3228998.05111504,2888842.44538845,-340155.605726588,-10.5344010848543,"Merch bole wood and bark weight"
"7699","ponce mayten","Hardwood","WSTPOB",1,367069.498500412,403807.946614088,36738.4481136755,10.0085810081641,"Stump wood and bark weight"
"771","sweet cherry","Hardwood","BIOMASS",1,4270460087.51915,4857894107.98093,587434020.461783,13.7557548466175,"Total aboveground biomass"
"771","sweet cherry","Hardwood","CARBON",1,2135230047.34989,2454920763.70445,319690716.354561,14.97219078344,"Total aboveground carbon"
"771","sweet cherry","Hardwood","VMERIB",1,90415232.3552285,87197836.5632252,-3217395.79200326,-3.55846654174661,"Merchantable wood volume"
"771","sweet cherry","Hardwood","WMERBCH",1,830604042.221017,1272536035.53338,441931993.312366,53.2060971110434,"Top and limb weight"
"771","sweet cherry","Hardwood","WMEROB",1,2999607336.81893,3087056030.56183,87448693.7428994,2.91533804006622,"Merch bole wood and bark weight"
"771","sweet cherry","Hardwood","WSTPOB",1,218960878.086434,260606494.463188,41645616.376754,19.019660836542,"Stump wood and bark weight"
"771","sweet cherry","Hardwood","BIOMASS",2,136656097.79131,269208727.221266,132552629.429956,96.9972299606999,"Total aboveground biomass"
"771","sweet cherry","Hardwood","CARBON",2,68328049.4854458,136043742.31628,67715692.8308341,99.1037990119385,"Total aboveground carbon"
"771","sweet cherry","Hardwood","VMERIB",2,3634281.26492405,5853565.34932615,2219284.08440211,61.0652814855398,"Merchantable wood volume"
"771","sweet cherry","Hardwood","WMERBCH",2,17619779.4259843,33745861.2221417,16126081.7961573,91.5226088039208,"Top and limb weight"
"771","sweet cherry","Hardwood","WMEROB",2,98561329.2638042,206248740.85737,107687411.593566,109.259293069532,"Merch bole wood and bark weight"
"771","sweet cherry","Hardwood","WSTPOB",2,9095840.06892734,20765827.7084784,11669987.639551,128.300272994216,"Stump wood and bark weight"
"7717","Spanish lime","Hardwood","BIOMASS",1,412209137.537576,371365094.609437,-40844042.9281387,-9.90857290843424,"Total aboveground biomass"
"7717","Spanish lime","Hardwood","CARBON",1,206104569.231612,176324146.920561,-29780422.3110513,-14.4491810259603,"Total aboveground carbon"
"7717","Spanish lime","Hardwood","VMERIB",1,7814225.57306497,5547440.27306225,-2266785.30000272,-29.00844464762,"Merchantable wood volume"
"7717","Spanish lime","Hardwood","WMERBCH",1,79445776.0989604,124211346.621564,44765570.5226034,56.3473260892333,"Top and limb weight"
"7717","Spanish lime","Hardwood","WMEROB",1,292734292.939292,205126066.536158,-87608226.4031336,-29.9275583750286,"Merch bole wood and bark weight"
"7717","Spanish lime","Hardwood","WSTPOB",1,22599442.3430289,22843942.1237236,244499.780694723,1.08188413228764,"Stump wood and bark weight"
"772","sour cherry","Hardwood","BIOMASS",1,76309036.9037911,88670706.4168163,12361669.5130252,16.1994830685788,"Total aboveground biomass"
"772","sour cherry","Hardwood","CARBON",1,38154518.516049,42256025.1429338,4101506.6268848,10.7497271264466,"Total aboveground carbon"
"772","sour cherry","Hardwood","VMERIB",1,1659988.57493796,1792347.86735255,132359.292414595,7.97350622847163,"Merchantable wood volume"
"772","sour cherry","Hardwood","WMERBCH",1,15765269.1905372,21087780.512306,5322511.32176884,33.7609923271312,"Top and limb weight"
"772","sour cherry","Hardwood","WMEROB",1,54681306.5237644,61365084.6054256,6683778.08166112,12.2231499328868,"Merch bole wood and bark weight"
"772","sour cherry","Hardwood","WSTPOB",1,4172733.82100145,4816972.33910985,644238.518108408,15.4392430896489,"Stump wood and bark weight"
"7763","aguacatillo","Hardwood","BIOMASS",1,96736248.3392807,96627350.488465,-108897.850815684,-0.112571918681143,"Total aboveground biomass"
"7763","aguacatillo","Hardwood","CARBON",1,48368124.2373815,45878666.0119232,-2489458.22545834,-5.14689842682456,"Total aboveground carbon"
"7763","aguacatillo","Hardwood","VMERIB",1,1358994.98759679,1207066.7029515,-151928.284645285,-11.1794587935862,"Merchantable wood volume"
"7763","aguacatillo","Hardwood","WMERBCH",1,15822296.4412084,20603702.0683224,4781405.62711397,30.2194162830942,"Top and limb weight"
"7763","aguacatillo","Hardwood","WMEROB",1,50910283.1732226,46009421.1408332,-4900862.03238942,-9.62646783109457,"Merch bole wood and bark weight"
"7763","aguacatillo","Hardwood","WSTPOB",1,4504841.18964352,4695093.71399825,190252.524354735,4.2232903746334,"Stump wood and bark weight"
"7807","camasey de costilla","Hardwood","BIOMASS",1,9947260.55199329,9539486.64943456,-407773.902558727,-4.09935881771002,"Total aboveground biomass"
"7807","camasey de costilla","Hardwood","CARBON",1,4973630.48683282,4529348.26115152,-444282.225681299,-8.93275499371115,"Total aboveground carbon"
"7808","smooth johnnyberry","Hardwood","BIOMASS",1,2271436.77413563,2300043.22743149,28606.4532958614,1.25939905620957,"Total aboveground biomass"
"7808","smooth johnnyberry","Hardwood","CARBON",1,1135718.38706782,1092060.52438448,-43657.8626833416,-3.84407465622327,"Total aboveground carbon"
"7813","granadillo bobo","Hardwood","BIOMASS",1,241780958.873745,245388241.292512,3607282.41876635,1.49196298814003,"Total aboveground biomass"
"7813","granadillo bobo","Hardwood","CARBON",1,120890483.552818,116510336.965685,-4380146.58713385,-3.62323522779204,"Total aboveground carbon"
"7813","granadillo bobo","Hardwood","VMERIB",1,232905.938417245,199779.343625427,-33126.594791818,-14.2231645173738,"Merchantable wood volume"
"7813","granadillo bobo","Hardwood","WMERBCH",1,3707399.82810369,4518423.74823166,811023.920127963,21.8758147955894,"Top and limb weight"
"7813","granadillo bobo","Hardwood","WMEROB",1,8725055.92009526,7693958.36463825,-1031097.55545701,-11.8176612837772,"Merch bole wood and bark weight"
"7813","granadillo bobo","Hardwood","WSTPOB",1,1031814.50601476,1083785.31041282,51970.8043980659,5.03683599087941,"Stump wood and bark weight"
"7816","camasey felpa","Hardwood","BIOMASS",1,28402996.764159,23347182.6401025,-5055814.12405647,-17.8002841250761,"Total aboveground biomass"
"7816","camasey felpa","Hardwood","CARBON",1,14201498.609851,11085242.3175207,-3116256.29233028,-21.943151057091,"Total aboveground carbon"
"7816","camasey felpa","Hardwood","VMERIB",1,43935.739088104,32060.0058171434,-11875.7332709606,-27.0297792126502,"Merchantable wood volume"
"7816","camasey felpa","Hardwood","WMERBCH",1,770035.383075814,1330313.3753615,560277.992285684,72.760032149136,"Top and limb weight"
"7816","camasey felpa","Hardwood","WMEROB",1,1645908.15168197,1244413.50010493,-401494.651577038,-24.3935028310509,"Merch bole wood and bark weight"
"7816","camasey felpa","Hardwood","WSTPOB",1,212366.374562504,280429.77556468,68063.4010021757,32.0499896193043,"Stump wood and bark weight"
"7818","jau jau","Hardwood","BIOMASS",1,22135227.3835793,24018093.1839012,1882865.80032189,8.50619588267102,"Total aboveground biomass"
"7818","jau jau","Hardwood","CARBON",1,11067613.9181463,11403790.6437163,336176.72556996,3.03748150284469,"Total aboveground carbon"
"7819","mountain johnnyberry","Hardwood","BIOMASS",1,549058.730049961,696448.945439245,147390.215389284,26.844162076409,"Total aboveground biomass"
"7819","mountain johnnyberry","Hardwood","CARBON",1,274529.36502498,330673.959294553,56144.5942695731,20.4512163077579,"Total aboveground carbon"
"7822","rajador","Hardwood","BIOMASS",1,345693047.637232,341075952.95157,-4617094.68566203,-1.33560530569512,"Total aboveground biomass"
"7822","rajador","Hardwood","CARBON",1,172846525.141989,161942862.461405,-10903662.6805841,-6.30829151562463,"Total aboveground carbon"
