"VOLUME_REG","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"Central States","835","post oak","Hardwood","WMERBCH",2,220849820.666816,435371173.287312,214521352.620495,97.1344925582402,"Top and limb weight"
"Central States","835","post oak","Hardwood","WMEROB",2,1527656101.13524,2243262559.9852,715606458.849958,46.8434262343581,"Merch bole wood and bark weight"
"Central States","835","post oak","Hardwood","WSTPOB",2,127624418.858422,191588627.328838,63964208.4704165,50.1190987136829,"Stump wood and bark weight"
"Central States","837","black oak","Hardwood","BIOMASS",1,239951748026.781,317101418493.257,77149670466.4755,32.1521602159217,"Total aboveground biomass"
"Central States","837","black oak","Hardwood","CARBON",1,119975874100.418,150115811514.708,30139937414.2899,25.1216652016748,"Total aboveground carbon"
"Central States","837","black oak","Hardwood","VMERIB",1,4417354238.75985,5350268930.50541,932914691.745564,21.119309009899,"Merchantable wood volume"
"Central States","837","black oak","Hardwood","WMERBCH",1,43425320341.8814,94154303349.6357,50728983007.7542,116.818903368754,"Top and limb weight"
"Central States","837","black oak","Hardwood","WMEROB",1,184956388919.756,209061905929.287,24105517009.5311,13.0330815552359,"Merch bole wood and bark weight"
"Central States","837","black oak","Hardwood","WSTPOB",1,9418090686.24791,11632216242.9582,2214125556.71028,23.5092826186447,"Stump wood and bark weight"
"Central States","837","black oak","Hardwood","VSAWIB",1,2718181366.18492,3406506857.59844,688325491.413519,25.3230156006702,"Sawlog wood volume"
"Central States","837","black oak","Hardwood","BIOMASS",2,5431778291.3365,8595820099.14865,3164041807.81216,58.2505698522102,"Total aboveground biomass"
"Central States","837","black oak","Hardwood","CARBON",2,2715889153.34439,4069261234.93697,1353372081.59259,49.8316391125913,"Total aboveground carbon"
"Central States","837","black oak","Hardwood","VMERIB",2,136772806.47661,160753507.516409,23980701.0397988,17.5332375327839,"Merchantable wood volume"
"Central States","837","black oak","Hardwood","WMERBCH",2,495725408.890995,1319002184.63295,823276775.741955,166.075161969958,"Top and limb weight"
"Central States","837","black oak","Hardwood","WMEROB",2,4103796379.65661,6350583094.01063,2246786714.35402,54.7489813454638,"Merch bole wood and bark weight"
"Central States","837","black oak","Hardwood","WSTPOB",2,306174250.784658,463116673.305236,156942422.520577,51.2591839837503,"Stump wood and bark weight"
"Central States","901","black locust","Hardwood","BIOMASS",1,19051911005.6917,22075819311.5685,3023908305.87679,15.8719422160507,"Total aboveground biomass"
"Central States","901","black locust","Hardwood","CARBON",1,9525955512.72647,9852438158.75304,326482646.026571,3.42729551476907,"Total aboveground carbon"
"Central States","901","black locust","Hardwood","VMERIB",1,325635169.231616,331793856.682941,6158687.45132577,1.89128449051069,"Merchantable wood volume"
"Central States","901","black locust","Hardwood","WMERBCH",1,3371367122.61657,4715261306.57453,1343894183.95796,39.8619947066147,"Top and limb weight"
"Central States","901","black locust","Hardwood","WMEROB",1,14294862913.2662,16237452389.7871,1942589476.52087,13.5894236153749,"Merch bole wood and bark weight"
"Central States","901","black locust","Hardwood","WSTPOB",1,1173673573.66068,893191801.029055,-280481772.631626,-23.8977667152209,"Stump wood and bark weight"
"Central States","901","black locust","Hardwood","VSAWIB",1,117489947.382038,118007684.35309,517736.971051797,0.440664910137623,"Sawlog wood volume"
"Central States","901","black locust","Hardwood","BIOMASS",2,511423762.198037,781255164.672394,269831402.474357,52.7608262304149,"Total aboveground biomass"
"Central States","901","black locust","Hardwood","CARBON",2,255711883.187908,348674179.99329,92962296.8053818,36.3543123794013,"Total aboveground carbon"
"Central States","901","black locust","Hardwood","VMERIB",2,10960824.9210574,11322773.5383552,361948.617297871,3.3022023424762,"Merchantable wood volume"
"Central States","901","black locust","Hardwood","WMERBCH",2,27631909.2923208,75621086.8207492,47989177.5284284,173.673042353845,"Top and limb weight"
"Central States","901","black locust","Hardwood","WMEROB",2,302701780.929875,536848099.749187,234146318.819312,77.3521444439588,"Merch bole wood and bark weight"
"Central States","901","black locust","Hardwood","WSTPOB",2,49790775.4318357,46825096.3083558,-2965679.12347989,-5.95628225862831,"Stump wood and bark weight"
"Central States","91","Norway spruce","Hardwood","BIOMASS",1,199190339.928232,301355713.776901,102165373.848669,51.2903255677355,"Total aboveground biomass"
"Central States","91","Norway spruce","Hardwood","CARBON",1,99595170.1004634,144140582.161301,44545412.0608375,44.7264782176724,"Total aboveground carbon"
"Central States","91","Norway spruce","Hardwood","VMERIB",1,6273524.94506889,8572396.17991422,2298871.23484533,36.6440120183516,"Merchantable wood volume"
"Central States","91","Norway spruce","Hardwood","WMERBCH",1,27384645.4951311,67561595.545376,40176950.0502449,146.713420326687,"Top and limb weight"
"Central States","91","Norway spruce","Hardwood","WMEROB",1,162562549.549861,222673851.354146,60111301.8042853,36.9773370131896,"Merch bole wood and bark weight"
"Central States","91","Norway spruce","Hardwood","WSTPOB",1,9243144.88323968,11120266.8773785,1877121.99413878,20.3082610718621,"Stump wood and bark weight"
"Central States","91","Norway spruce","Hardwood","VSAWIB",1,3993672.02822798,5400318.26566013,1406646.23743215,35.2218766961766,"Sawlog wood volume"
"Central States","922","black willow","Hardwood","BIOMASS",1,9751644217.54202,7700165961.25685,-2051478256.28517,-21.0372549543472,"Total aboveground biomass"
"Central States","922","black willow","Hardwood","CARBON",1,4875822116.56121,3699159727.78779,-1176662388.77342,-24.1325946813517,"Total aboveground carbon"
"Central States","922","black willow","Hardwood","VMERIB",1,265935008.911762,219829547.857986,-46105461.0537764,-17.3371160278767,"Merchantable wood volume"
"Central States","922","black willow","Hardwood","WMERBCH",1,1921118034.50061,2329562735.60525,408444701.104643,21.2607811581352,"Top and limb weight"
"Central States","922","black willow","Hardwood","WMEROB",1,7301511604.67037,4947969410.92206,-2353542193.74831,-32.2336294342514,"Merch bole wood and bark weight"
"Central States","922","black willow","Hardwood","WSTPOB",1,341489265.114338,274321213.730033,-67168051.3843053,-19.6691545667815,"Stump wood and bark weight"
"Central States","922","black willow","Hardwood","BIOMASS",2,105076557.911408,90386147.3214221,-14690410.5899861,-13.9806735983604,"Total aboveground biomass"
"Central States","922","black willow","Hardwood","CARBON",2,52538279.1522453,43421505.1732111,-9116773.97903417,-17.3526315024815,"Total aboveground carbon"
"Central States","922","black willow","Hardwood","VMERIB",2,4594457.99052335,3063767.86770855,-1530690.1228148,-33.3160108542082,"Merchantable wood volume"
"Central States","922","black willow","Hardwood","WMERBCH",2,7403391.28751918,7255140.47579837,-148250.811720808,-2.00247165067086,"Top and limb weight"
"Central States","922","black willow","Hardwood","WMEROB",2,70215017.0726698,68032698.811698,-2182318.26097171,-3.10805060221391,"Merch bole wood and bark weight"
"Central States","922","black willow","Hardwood","WSTPOB",2,6485234.38459837,6874834.96013471,389600.575536344,6.00750184853145,"Stump wood and bark weight"
"Central States","922","black willow","Hardwood","VSAWIB",1,71180251.4895068,62326191.1724056,-8854060.31710117,-12.4389281181542,"Sawlog wood volume"
"Central States","931","sassafras","Hardwood","BIOMASS",1,15820562453.0475,18513600148.4845,2693037695.437,17.0223890802204,"Total aboveground biomass"
"Central States","931","sassafras","Hardwood","CARBON",1,7910281275.53468,8334080181.66097,423798906.126286,5.3575706269388,"Total aboveground carbon"
"Central States","931","sassafras","Hardwood","VMERIB",1,338043987.238226,398023852.664573,59979865.4263462,17.7432132180116,"Merchantable wood volume"
"Central States","931","sassafras","Hardwood","WMERBCH",1,3120854533.06144,4238210696.58886,1117356163.52742,35.8028915378937,"Top and limb weight"
"Central States","931","sassafras","Hardwood","WMEROB",1,10441502677.1785,11963762925.6341,1522260248.45563,14.5789384489913,"Merch bole wood and bark weight"
"Central States","931","sassafras","Hardwood","WSTPOB",1,697882007.086441,764559748.302433,66677741.215992,9.55430008782748,"Stump wood and bark weight"
"Central States","931","sassafras","Hardwood","VSAWIB",1,91373639.0758879,103429740.517601,12056101.4417133,13.1942883786214,"Sawlog wood volume"
"Central States","931","sassafras","Hardwood","BIOMASS",2,940716912.12423,1044685429.86569,103968517.741463,11.0520515153376,"Total aboveground biomass"
"Central States","931","sassafras","Hardwood","CARBON",2,470358467.854636,470275476.800029,-82991.0546072125,-0.0176442139940087,"Total aboveground carbon"
"Central States","931","sassafras","Hardwood","VMERIB",2,14295254.6651606,16955741.3706981,2660486.70553755,18.6109780333016,"Merchantable wood volume"
"Central States","931","sassafras","Hardwood","WMERBCH",2,51806756.71162,88499958.3097496,36693201.5981296,70.8270579499518,"Top and limb weight"
"Central States","931","sassafras","Hardwood","WMEROB",2,345260787.82335,500414021.023929,155153233.200579,44.9379827285693,"Merch bole wood and bark weight"
"Central States","931","sassafras","Hardwood","WSTPOB",2,33570195.9332685,45074254.3719043,11504058.4386358,34.2686663536423,"Stump wood and bark weight"
"Central States","94","white spruce","Hardwood","BIOMASS",1,66533706.8836111,153111813.044885,86578106.1612737,130.126683475981,"Total aboveground biomass"
"Central States","94","white spruce","Hardwood","CARBON",1,33266853.4958525,78337107.2808646,45070253.7850121,135.480963928949,"Total aboveground carbon"
"Central States","94","white spruce","Hardwood","VMERIB",1,2067532.73251506,3774191.49660989,1706658.76409483,82.545670849852,"Merchantable wood volume"
"Central States","94","white spruce","Hardwood","VSAWIB",1,1653295.92037924,2983428.98355169,1330133.06317246,80.4534171273676,"Sawlog wood volume"
"Central States","94","white spruce","Hardwood","WMERBCH",1,9039071.74793394,25238795.661978,16199723.9140441,179.218888463263,"Top and limb weight"
"Central States","94","white spruce","Hardwood","WMEROB",1,54276207.6950597,121644441.492064,67368233.7970047,124.121114311265,"Merch bole wood and bark weight"
"Central States","94","white spruce","Hardwood","WSTPOB",1,3218427.44061748,6228575.89084244,3010148.45022496,93.5285478937953,"Stump wood and bark weight"
"Central States","951","American basswood","Hardwood","BIOMASS",1,17015220372.1896,23898349846.5553,6883129474.36566,40.4527788873997,"Total aboveground biomass"
"Central States","951","American basswood","Hardwood","CARBON",1,8507610198.88517,11520996155.1935,3013385956.30834,35.4198874403439,"Total aboveground carbon"
"Central States","951","American basswood","Hardwood","VMERIB",1,566731514.482223,616402807.077857,49671292.5956346,8.76451923465298,"Merchantable wood volume"
"Central States","951","American basswood","Hardwood","VSAWIB",1,345906244.302691,384185227.972841,38278983.6701504,11.0662887128033,"Sawlog wood volume"
"Central States","951","American basswood","Hardwood","WMERBCH",1,3218970828.76475,6631498169.26778,3412527340.50303,106.012993656502,"Top and limb weight"
"Central States","951","American basswood","Hardwood","WMEROB",1,13098842825.3726,16246710463.2318,3147867637.8592,24.0316467631916,"Merch bole wood and bark weight"
"Central States","951","American basswood","Hardwood","WSTPOB",1,540800498.705551,812033392.785995,271232894.080445,50.1539652292596,"Stump wood and bark weight"
"Central States","951","American basswood","Hardwood","BIOMASS",2,54276213.0041129,67341049.7407122,13064836.7365993,24.0710175111319,"Total aboveground biomass"
"Central States","951","American basswood","Hardwood","CARBON",2,27138106.8332006,32463997.7291683,5325890.8959677,19.6251379239617,"Total aboveground carbon"
"Central States","951","American basswood","Hardwood","VMERIB",2,1525628.21776796,983132.855268798,-542495.362499164,-35.5588180777654,"Merchantable wood volume"
"Central States","951","American basswood","Hardwood","WMERBCH",2,1110250.9600239,627381.137354674,-482869.82266923,-43.4919527256102,"Top and limb weight"
"Central States","951","American basswood","Hardwood","WMEROB",2,24442202.7865597,26660325.6566885,2218122.87012886,9.07497122701461,"Merch bole wood and bark weight"
"Central States","951","American basswood","Hardwood","WSTPOB",2,1631441.88227086,2988092.36135733,1356650.47908647,83.1565312763767,"Stump wood and bark weight"
"Central States","971","winged elm","Hardwood","BIOMASS",1,5098130890.32339,6705754847.10241,1607623956.77903,31.5335951815284,"Total aboveground biomass"
"Central States","971","winged elm","Hardwood","CARBON",1,2549065475.70457,3165116287.83234,616050812.127769,24.1677123635865,"Total aboveground carbon"
"Central States","971","winged elm","Hardwood","VMERIB",1,68201452.9949007,80038433.5923531,11836980.5974524,17.3559067698124,"Merchantable wood volume"
"Central States","971","winged elm","Hardwood","WMERBCH",1,938099395.611419,1567459524.5484,629360128.936984,67.0888534713094,"Top and limb weight"
"Central States","971","winged elm","Hardwood","WMEROB",1,2821575952.44724,3469211895.29372,647635942.846481,22.9529863367586,"Merch bole wood and bark weight"
"Central States","971","winged elm","Hardwood","WSTPOB",1,303590102.723139,312772581.300081,9182478.57694167,3.02463041271003,"Stump wood and bark weight"
"Central States","971","winged elm","Hardwood","VSAWIB",1,7223430.44961422,8316246.89103409,1092816.44141988,15.1287736352226,"Sawlog wood volume"
"Central States","971","winged elm","Hardwood","BIOMASS",2,49249768.0857504,58952564.8683385,9702796.78258805,19.7012029898175,"Total aboveground biomass"
"Central States","971","winged elm","Hardwood","CARBON",2,24624884.3122491,27825610.6178558,3200726.30560666,12.9979343862929,"Total aboveground carbon"
"Central States","971","winged elm","Hardwood","VMERIB",2,641908.537550133,712402.258782306,70493.7212321736,10.9818949442884,"Merchantable wood volume"
"Central States","971","winged elm","Hardwood","WMERBCH",2,2244184.86494755,5476802.46706492,3232617.60211737,144.044176244496,"Top and limb weight"
"Central States","971","winged elm","Hardwood","WMEROB",2,18013406.323173,30790053.7301982,12776647.4070252,70.9285472042505,"Merch bole wood and bark weight"
