"NF_REGION","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
NA,"73","western larch","Hardwood","WMEROB",2,8453465571.59882,12396141556.7826,3942675985.1838,46.6397591826722,"Merch bole wood and bark weight"
NA,"73","western larch","Hardwood","WSTPOB",2,743837334.286986,632783272.298891,-111054061.988095,-14.9298854560113,"Stump wood and bark weight"
NA,"105","jack pine","Softwood","BIOMASS",1,31037005888.3692,44133106387.1778,13096100498.8086,42.1951155530639,"Total aboveground biomass"
NA,"105","jack pine","Softwood","CARBON",1,15518503016.4079,21139757959.4582,5621254943.05023,36.2229200658517,"Total aboveground carbon"
NA,"105","jack pine","Softwood","VMERIB",1,829641638.10401,934304635.748117,104662997.644107,12.6154465780303,"Merchantable wood volume"
NA,"105","jack pine","Softwood","WMERBCH",1,4340519337.88582,12030668311.4424,7690148973.55663,177.171171809647,"Top and limb weight"
NA,"105","jack pine","Softwood","WMEROB",1,23679432520.9663,27749642891.621,4070210370.65465,17.1888003103571,"Merch bole wood and bark weight"
NA,"105","jack pine","Softwood","WSTPOB",1,1471093225.42248,1686423095.49056,215329870.068079,14.6374047780853,"Stump wood and bark weight"
NA,"105","jack pine","Softwood","VSAWIB",1,365489362.010413,403588467.979276,38099105.9688624,10.4241354000823,"Sawlog wood volume"
NA,"314","black maple","Hardwood","BIOMASS",1,9856665342.65683,11345072659.7761,1488407317.11928,15.1005158983929,"Total aboveground biomass"
NA,"314","black maple","Hardwood","CARBON",1,4928332678.07833,5386640498.86169,458307820.783362,9.29944974741573,"Total aboveground carbon"
NA,"314","black maple","Hardwood","VMERIB",1,193683453.376077,195197186.598732,1513733.22265542,0.781550099541124,"Merchantable wood volume"
NA,"314","black maple","Hardwood","WMERBCH",1,1837830759.91087,3283155304.40658,1445324544.49571,78.6429619104756,"Top and limb weight"
NA,"314","black maple","Hardwood","WMEROB",1,7302752487.61966,7274916371.37631,-27836116.2433529,-0.381172938430317,"Merch bole wood and bark weight"
NA,"314","black maple","Hardwood","WSTPOB",1,361685036.934714,461450870.818076,99765833.8833617,27.5836221284902,"Stump wood and bark weight"
NA,"314","black maple","Hardwood","VSAWIB",1,95140493.7252147,92619631.5254693,-2520862.19974549,-2.64962068309868,"Sawlog wood volume"
NA,"331","Ohio buckeye","Hardwood","BIOMASS",1,5291938250.64812,4962053959.87508,-329884290.773034,-6.23371390874851,"Total aboveground biomass"
NA,"331","Ohio buckeye","Hardwood","CARBON",1,2645969148.41086,2388980878.98186,-256988269.428997,-9.7124439105173,"Total aboveground carbon"
NA,"331","Ohio buckeye","Hardwood","VMERIB",1,125062864.725685,115696950.124466,-9365914.6012184,-7.48896534695712,"Merchantable wood volume"
NA,"331","Ohio buckeye","Hardwood","WMERBCH",1,992143526.021477,1207775015.78878,215631489.767303,21.7339008028396,"Top and limb weight"
NA,"331","Ohio buckeye","Hardwood","WMEROB",1,3160588717.62969,2877621054.39537,-282967663.234321,-8.95300491506326,"Merch bole wood and bark weight"
NA,"331","Ohio buckeye","Hardwood","WSTPOB",1,174369824.423898,267450797.135794,93080972.7118964,53.3813536943262,"Stump wood and bark weight"
NA,"543","black ash","Hardwood","VSAWIB",1,548650857.812536,574969268.555202,26318410.7426658,4.79693239660591,"Sawlog wood volume"
NA,"543","black ash","Hardwood","BIOMASS",2,2753201918.26182,4438214165.77057,1685012247.50875,61.2019131736094,"Total aboveground biomass"
NA,"543","black ash","Hardwood","CARBON",2,1376600972.01361,2130342799.56987,753741827.556262,54.7538351984259,"Total aboveground carbon"
NA,"543","black ash","Hardwood","VMERIB",2,57414213.2376396,71784663.0260255,14370449.7883858,25.029429087369,"Merchantable wood volume"
NA,"543","black ash","Hardwood","WMERBCH",2,282950217.962037,634617259.865654,351667041.903617,124.285835309305,"Top and limb weight"
NA,"543","black ash","Hardwood","WMEROB",2,1261366107.68801,2454427704.63473,1193061596.94672,94.5848782264737,"Merch bole wood and bark weight"
NA,"543","black ash","Hardwood","WSTPOB",2,140242571.422232,194267452.388468,54024880.9662353,38.5224546429493,"Stump wood and bark weight"
NA,"571","Kentucky coffeetree","Hardwood","BIOMASS",1,3784582725.35753,4651805710.5593,867222985.201768,22.9146262120573,"Total aboveground biomass"
NA,"571","Kentucky coffeetree","Hardwood","CARBON",1,1892291365.42873,2207049219.37486,314757853.946125,16.6336886431234,"Total aboveground carbon"
NA,"571","Kentucky coffeetree","Hardwood","VMERIB",1,74716891.8502019,82226426.6861465,7509534.83594465,10.0506520680763,"Merchantable wood volume"
NA,"571","Kentucky coffeetree","Hardwood","VSAWIB",1,30043430.8005342,32468104.8481174,2424674.04758319,8.0705631247017,"Sawlog wood volume"
NA,"571","Kentucky coffeetree","Hardwood","WMERBCH",1,669065260.173984,1114949387.86403,445884127.690049,66.642845508688,"Top and limb weight"
NA,"571","Kentucky coffeetree","Hardwood","WMEROB",1,2820712101.19176,3206809119.11441,386097017.922648,13.687927164191,"Merch bole wood and bark weight"
NA,"571","Kentucky coffeetree","Hardwood","WSTPOB",1,191635513.018062,223350510.427516,31714997.4094537,16.5496451623059,"Stump wood and bark weight"
NA,"681","white mulberry","Hardwood","VSAWIB",1,3155588.20240841,2613795.19153179,-541793.010876625,-17.1693191926347,"Sawlog wood volume"
NA,"70","larch spp.","Hardwood","BIOMASS",1,5711848385.25071,7325718259.2176,1613869873.96689,28.2547743762643,"Total aboveground biomass"
NA,"70","larch spp.","Hardwood","CARBON",1,2855924196.29081,3485943033.64869,630018837.357886,22.0600686172321,"Total aboveground carbon"
NA,"70","larch spp.","Hardwood","VMERIB",1,138221168.771313,170366630.889531,32145462.1182188,23.2565405168897,"Merchantable wood volume"
NA,"70","larch spp.","Hardwood","VSAWIB",1,102797314.903313,128447414.392117,25650099.4888042,24.9521103862777,"Sawlog wood volume"
NA,"70","larch spp.","Hardwood","WMERBCH",1,650873213.740992,815248707.991581,164375494.250589,25.2546103880687,"Top and limb weight"
NA,"70","larch spp.","Hardwood","WMEROB",1,4612650498.16443,6007842659.0935,1395192160.92907,30.2470816179173,"Merch bole wood and bark weight"
NA,"70","larch spp.","Hardwood","WSTPOB",1,382461943.952002,385663108.579277,3201164.62727517,0.836989059407414,"Stump wood and bark weight"
NA,"741","balsam poplar","Hardwood","VMERIB",1,697974861.855819,711623745.916958,13648884.0611391,1.95549794226809,"Merchantable wood volume"
NA,"741","balsam poplar","Hardwood","WMERBCH",1,6233526648.67257,8558913057.35834,2325386408.68577,37.304507379959,"Top and limb weight"
NA,"741","balsam poplar","Hardwood","WMEROB",1,18292525179.4226,19223439209.2373,930914029.81464,5.08904058178819,"Merch bole wood and bark weight"
NA,"741","balsam poplar","Hardwood","WSTPOB",1,936060790.530577,1223932543.042,287871752.511422,30.7535317602878,"Stump wood and bark weight"
NA,"741","balsam poplar","Hardwood","BIOMASS",2,1240369091.80543,1725217946.83337,484848855.027938,39.0890790677645,"Total aboveground biomass"
NA,"741","balsam poplar","Hardwood","CARBON",2,620184558.524043,831813833.065709,211629274.541666,34.1235962155066,"Total aboveground carbon"
NA,"741","balsam poplar","Hardwood","VMERIB",2,38785707.7525144,44392065.4099365,5606357.65742209,14.4546998940831,"Merchantable wood volume"
NA,"741","balsam poplar","Hardwood","WMERBCH",2,113659262.860698,185375673.642216,71716410.7815183,63.097726464595,"Top and limb weight"
NA,"741","balsam poplar","Hardwood","WMEROB",2,740020221.065202,1181819013.44,441798792.374801,59.7009081371946,"Merch bole wood and bark weight"
NA,"741","balsam poplar","Hardwood","WSTPOB",2,49568186.389695,95561809.4221125,45993623.0324175,92.7885936169319,"Stump wood and bark weight"
NA,"809","northern pin oak","Hardwood","BIOMASS",1,70194203061.2452,88523512444.18,18329309382.9348,26.1122836125688,"Total aboveground biomass"
NA,"809","northern pin oak","Hardwood","CARBON",1,35097101575.6319,41814081103.0084,6716979527.37654,19.1382741760082,"Total aboveground carbon"
NA,"809","northern pin oak","Hardwood","VMERIB",1,1206528022.1224,1404847808.59822,198319786.475819,16.4372300385495,"Merchantable wood volume"
NA,"809","northern pin oak","Hardwood","WMERBCH",1,12899564750.4007,26784603537.9776,13885038787.5769,107.639591383466,"Top and limb weight"
NA,"809","northern pin oak","Hardwood","WMEROB",1,52768601470.5078,56777215204.9501,4008613734.44227,7.59658892359062,"Merch bole wood and bark weight"
NA,"809","northern pin oak","Hardwood","WSTPOB",1,2937095375.77128,3340678027.90502,403582652.133742,13.7408766314836,"Stump wood and bark weight"
NA,"809","northern pin oak","Hardwood","VSAWIB",1,593928281.613632,756457210.744856,162528929.131224,27.365076586293,"Sawlog wood volume"
NA,"974","Siberian elm","Hardwood","BIOMASS",2,214662508.625975,370731951.058779,156069442.432803,72.7045646823854,"Total aboveground biomass"
NA,"974","Siberian elm","Hardwood","CARBON",2,107331254.691287,164202253.608243,56870998.9169566,52.9864288650429,"Total aboveground carbon"
NA,"974","Siberian elm","Hardwood","VMERIB",2,5089881.83005591,5244647.67009727,154765.840041365,3.04065684054721,"Merchantable wood volume"
NA,"974","Siberian elm","Hardwood","WMERBCH",2,31605966.3098038,93304366.504676,61698400.1948723,195.211244579901,"Top and limb weight"
NA,"974","Siberian elm","Hardwood","WMEROB",2,154775539.649514,232527906.577118,77752366.9276035,50.2355650664647,"Merch bole wood and bark weight"
NA,"974","Siberian elm","Hardwood","WSTPOB",2,15978677.0861288,28928792.6566663,12950115.5705375,81.0462311787976,"Stump wood and bark weight"
NA,"974","Siberian elm","Hardwood","VSAWIB",1,32873264.6634134,33918214.3469074,1044949.68349399,3.17872196203555,"Sawlog wood volume"
NA,"130","Scotch pine","Softwood","BIOMASS",2,815995181.409562,1080440744.60365,264445563.194083,32.4077358811453,"Total aboveground biomass"
NA,"130","Scotch pine","Softwood","CARBON",2,407997594.038024,509033997.142562,101036403.104538,24.7639703226097,"Total aboveground carbon"
NA,"130","Scotch pine","Softwood","VMERIB",2,20667973.8811281,31316418.4607438,10648444.5796157,51.5214729845327,"Merchantable wood volume"
NA,"130","Scotch pine","Softwood","WMERBCH",2,76445893.3414948,180681133.280891,104235239.939396,136.35165393877,"Top and limb weight"
NA,"130","Scotch pine","Softwood","WMEROB",2,572574119.288443,769287400.037801,196713280.749358,34.3559504564789,"Merch bole wood and bark weight"
NA,"130","Scotch pine","Softwood","WSTPOB",2,43500598.4734518,60051937.7056686,16551339.2322168,38.0485322341438,"Stump wood and bark weight"
NA,"331","Ohio buckeye","Hardwood","VSAWIB",1,30228911.0969039,26533313.60601,-3695597.49089382,-12.2253741758906,"Sawlog wood volume"
NA,"331","Ohio buckeye","Hardwood","BIOMASS",2,12194461.7666439,24475688.897511,12281227.1308671,100.711514504564,"Total aboveground biomass"
NA,"331","Ohio buckeye","Hardwood","CARBON",2,6097230.92136163,11783820.4197067,5686589.49834505,93.2651161106938,"Total aboveground carbon"
NA,"331","Ohio buckeye","Hardwood","VMERIB",2,621940.208873527,883527.189135829,261586.980262303,42.0598277021027,"Merchantable wood volume"
NA,"331","Ohio buckeye","Hardwood","WMERBCH",2,1620596.67926373,1463768.86261682,-156827.816646911,-9.67716512403079,"Top and limb weight"
NA,"331","Ohio buckeye","Hardwood","WMEROB",2,9696517.11342768,21304108.4759988,11607591.3625711,119.708873060173,"Merch bole wood and bark weight"
NA,"331","Ohio buckeye","Hardwood","WSTPOB",2,877347.973952521,1707811.55889536,830463.584942834,94.6561238640047,"Stump wood and bark weight"
NA,"355","European alder","Hardwood","BIOMASS",1,164751577.287702,244800876.926326,80049299.6386233,48.5878805875314,"Total aboveground biomass"
NA,"355","European alder","Hardwood","CARBON",1,82375789.2275393,117516660.968483,35140871.7409434,42.659223141252,"Total aboveground carbon"
NA,"355","European alder","Hardwood","VMERIB",1,2997033.76199624,3443597.28156413,446563.519567889,14.9001831487693,"Merchantable wood volume"
NA,"355","European alder","Hardwood","WMERBCH",1,32045261.8835039,54265225.5497835,22219963.6662796,69.3393105884334,"Top and limb weight"
NA,"355","European alder","Hardwood","WMEROB",1,81228802.6481583,119078770.078266,37849967.4301079,46.5967319425532,"Merch bole wood and bark weight"
NA,"355","European alder","Hardwood","WSTPOB",1,5618246.01520658,8787011.88871413,3168765.87350755,56.401337088672,"Stump wood and bark weight"
NA,"452","northern catalpa","Hardwood","VSAWIB",1,20235254.4542342,17483578.4305562,-2751676.02367797,-13.5984256086396,"Sawlog wood volume"
NA,"452","northern catalpa","Hardwood","BIOMASS",2,97231029.4738524,114491994.952416,17260965.4785634,17.7525277393111,"Total aboveground biomass"
NA,"452","northern catalpa","Hardwood","CARBON",2,48615515.507502,54921809.9786738,6306294.4711718,12.9717733224461,"Total aboveground carbon"
NA,"452","northern catalpa","Hardwood","VMERIB",2,1836089.87511968,1917805.54168094,81715.666561259,4.45052650573178,"Merchantable wood volume"
NA,"452","northern catalpa","Hardwood","WMERBCH",2,4284052.84400113,18611550.8502153,14327498.0062142,334.437938277925,"Top and limb weight"
NA,"452","northern catalpa","Hardwood","WMEROB",2,30778505.8036028,53436864.795516,22658358.9919132,73.6174755736872,"Merch bole wood and bark weight"
NA,"452","northern catalpa","Hardwood","WSTPOB",2,3445547.23395048,6855546.32761018,3409999.0936597,98.9682875352713,"Stump wood and bark weight"
NA,"546","blue ash","Hardwood","VSAWIB",1,65621887.0990276,68507367.5353304,2885480.43630285,4.3971311461197,"Sawlog wood volume"
NA,"680","mulberry spp.","Hardwood","BIOMASS",2,3579591.88163275,7186469.98995137,3606878.10831861,100.762272001617,"Total aboveground biomass"
NA,"680","mulberry spp.","Hardwood","CARBON",2,1789795.95736853,3412135.9512289,1622339.99386037,90.6438517296479,"Total aboveground carbon"
NA,"680","mulberry spp.","Hardwood","VMERIB",2,137208.578212679,161217.009289064,24008.4310763849,17.4977624497871,"Merchantable wood volume"
NA,"680","mulberry spp.","Hardwood","WMERBCH",2,199966.678467386,0,-199966.678467386,-100,"Top and limb weight"
NA,"680","mulberry spp.","Hardwood","WMEROB",2,2917228.57300159,6438349.47909778,3521120.90609619,120.700891890457,"Merch bole wood and bark weight"
NA,"680","mulberry spp.","Hardwood","WSTPOB",2,462396.630163773,748120.510853587,285723.880689814,61.7919470106464,"Stump wood and bark weight"
NA,"680","mulberry spp.","Hardwood","BIOMASS",1,869014248.258813,724247484.716998,-144766763.541816,-16.6587330221427,"Total aboveground biomass"
NA,"680","mulberry spp.","Hardwood","CARBON",1,434507124.436839,343872705.74363,-90634418.6932088,-20.8591329338223,"Total aboveground carbon"
NA,"680","mulberry spp.","Hardwood","VMERIB",1,18240219.577316,9437729.81603653,-8802489.76127948,-48.2586830929737,"Merchantable wood volume"
NA,"680","mulberry spp.","Hardwood","WMERBCH",1,111706128.843778,305726939.94956,194020811.105782,173.688599823491,"Top and limb weight"
NA,"680","mulberry spp.","Hardwood","WMEROB",1,683309911.030306,358162548.138437,-325147362.891869,-47.5841719318261,"Merch bole wood and bark weight"
NA,"680","mulberry spp.","Hardwood","WSTPOB",1,28408911.4113995,23620086.2735236,-4788825.13787591,-16.8567709917752,"Stump wood and bark weight"
NA,"760","cherry and plum spp.","Hardwood","BIOMASS",1,127464242.544624,126959659.092962,-504583.451661795,-0.395862746750443,"Total aboveground biomass"
NA,"760","cherry and plum spp.","Hardwood","CARBON",1,63732122.0355472,60502625.540751,-3229496.49479613,-5.06729792081118,"Total aboveground carbon"
NA,"760","cherry and plum spp.","Hardwood","VMERIB",1,2147890.06704969,1813991.6194217,-333898.447627987,-15.5454160690182,"Merchantable wood volume"
NA,"760","cherry and plum spp.","Hardwood","WMERBCH",1,20786091.9206014,31056734.591293,10270642.6706916,49.4111288929315,"Top and limb weight"
NA,"760","cherry and plum spp.","Hardwood","WMEROB",1,70753158.7199904,63176875.9480249,-7576282.77196553,-10.7080488122786,"Merch bole wood and bark weight"
NA,"760","cherry and plum spp.","Hardwood","WSTPOB",1,5479249.13318563,6932778.50276055,1453529.36957491,26.5278934073551,"Stump wood and bark weight"
NA,"977","rock elm","Hardwood","BIOMASS",1,737045722.80399,787996767.277862,50951044.4738719,6.91287431667545,"Total aboveground biomass"
NA,"977","rock elm","Hardwood","CARBON",1,368522862.041887,372761870.760793,4239008.71890575,1.1502702153724,"Total aboveground carbon"
NA,"977","rock elm","Hardwood","VMERIB",1,13196878.3004885,12164096.8641878,-1032781.43630072,-7.8259525683622,"Merchantable wood volume"
NA,"977","rock elm","Hardwood","WMERBCH",1,127237988.41803,194021922.077406,66783933.659376,52.4874170754436,"Top and limb weight"
