"SPCD","COMMON_NAME","HWSW","DIVISION","ECODIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"606","Arizona walnut","Hardwood","320","321","WSTPOB",2,941833.081827342,1989743.47729317,1047910.39546583,111.262857048159,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","320","322","BIOMASS",1,1794222.23296408,2633425.75596211,839203.522998022,46.7725517820412,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","320","322","CARBON",1,897111.135219314,1106038.81750409,208927.682284772,23.2889409218732,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","320","322","VMERIB",1,37989.1072537724,31966.5100165042,-6022.59723726826,-15.8534845186977,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","320","322","WMERBCH",1,508002.63639624,1345360.31327072,837357.67687448,164.833332916277,"Top and limb weight"
"606","Arizona walnut","Hardwood","320","322","WMEROB",1,1174592.82241901,993985.945845786,-180606.876573222,-15.3761263585173,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","320","322","WSTPOB",1,111626.774148835,294079.496845598,182452.722696762,163.448889469378,"Stump wood and bark weight"
"606","Arizona walnut","Hardwood","310","315","BIOMASS",1,18855947.9137547,10728858.5719506,-8127089.34180408,-43.1009322839489,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","310","315","CARBON",1,9427974.82024733,4506120.60021925,-4921854.22002807,-52.2047874953802,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","250","255","BIOMASS",1,225886621.65339,283103717.489719,57217095.836329,25.3300064508137,"Total aboveground biomass"
"606","Arizona walnut","Hardwood","250","255","CARBON",1,112943311.393397,118903561.345682,5960249.95228481,5.2772048904467,"Total aboveground carbon"
"606","Arizona walnut","Hardwood","250","255","VMERIB",1,5131368.8711871,5194768.65560917,63399.7844220698,1.23553355865845,"Merchantable wood volume"
"606","Arizona walnut","Hardwood","250","255","WMERBCH",1,50370002.729319,85491178.1070672,35121175.3777481,69.7263717980802,"Top and limb weight"
"606","Arizona walnut","Hardwood","250","255","WMEROB",1,158657820.389474,175410179.1886,16752358.7991255,10.5587980207983,"Merch bole wood and bark weight"
"606","Arizona walnut","Hardwood","250","255","WSTPOB",1,11252914.4777073,18298657.552124,7045743.0744167,62.6126066129331,"Stump wood and bark weight"
"6060","tall albizia","Hardwood","","","BIOMASS",1,477722908.567214,473731468.941859,-3991439.62535518,-0.835513548497455,"Total aboveground biomass"
"6060","tall albizia","Hardwood","","","CARBON",1,238861454.929941,224927701.453595,-13933753.4763462,-5.83340392045799,"Total aboveground carbon"
"6060","tall albizia","Hardwood","","","VMERIB",1,8087826.85600696,7011271.33285181,-1076555.52315515,-13.3108131803734,"Merchantable wood volume"
"6060","tall albizia","Hardwood","","","WMERBCH",1,96716616.3813208,127836838.642617,31120222.2612964,32.1767069875562,"Top and limb weight"
"6060","tall albizia","Hardwood","","","WMEROB",1,302983866.23258,268812471.571562,-34171394.6610187,-11.2782885392279,"Merch bole wood and bark weight"
"6060","tall albizia","Hardwood","","","WSTPOB",1,27489986.9833984,29349728.6546867,1859741.6712883,6.76516024693437,"Stump wood and bark weight"
"6064","achiotillo","Hardwood","","","BIOMASS",1,822046949.062621,802001102.432915,-20045846.6297054,-2.43852819508225,"Total aboveground biomass"
"6064","achiotillo","Hardwood","","","CARBON",1,411023475.574853,380790123.435148,-30233352.1397049,-7.35562660926382,"Total aboveground carbon"
"6064","achiotillo","Hardwood","","","VMERIB",1,15653494.1590278,13556405.9994673,-2097088.1595605,-13.3969332230597,"Merchantable wood volume"
"6064","achiotillo","Hardwood","","","WMERBCH",1,157742374.7733,203497952.405203,45755577.6319031,29.0065226275824,"Top and limb weight"
"6064","achiotillo","Hardwood","","","WMEROB",1,586406740.110812,515363286.245473,-71043453.8653387,-12.1150472881526,"Merch bole wood and bark weight"
"6064","achiotillo","Hardwood","","","WSTPOB",1,45004414.8813372,47011792.7629552,2007377.88161799,4.4604021336814,"Stump wood and bark weight"
"6066","palo de gallina","Hardwood","","","BIOMASS",1,15089229.8558224,14404595.6343856,-684634.22143689,-4.53723767202547,"Total aboveground biomass"
"6066","palo de gallina","Hardwood","","","CARBON",1,7544614.94608263,6839302.00720625,-705312.938876381,-9.34856111169197,"Total aboveground carbon"
"6066","palo de gallina","Hardwood","","","VMERIB",1,286012.07806768,270481.057804152,-15531.020263528,-5.43019734287333,"Merchantable wood volume"
"6066","palo de gallina","Hardwood","","","WMERBCH",1,3402780.33714564,3268632.70465861,-134147.632487025,-3.94229480588666,"Top and limb weight"
"6066","palo de gallina","Hardwood","","","WMEROB",1,10714502.9990875,10305277.8485305,-409225.150557008,-3.81935728229168,"Merch bole wood and bark weight"
"6066","palo de gallina","Hardwood","","","WSTPOB",1,971946.519589338,830685.081196483,-141261.438392855,-14.5338694615152,"Stump wood and bark weight"
"6080","palo blanco","Hardwood","","","BIOMASS",1,4600109.74142956,4598945.25676052,-1164.48466904275,-0.0253142801910823,"Total aboveground biomass"
"6080","palo blanco","Hardwood","","","CARBON",1,2300055.29238714,2183579.2079099,-116476.084477239,-5.06405584521203,"Total aboveground carbon"
"6082","palo de caja","Hardwood","","","BIOMASS",1,10055184.0230994,10378827.453904,323643.43080464,3.21867237895543,"Total aboveground biomass"
"6082","palo de caja","Hardwood","","","CARBON",1,5027592.028485,4927867.27511365,-99724.7533713533,-1.98354903910937,"Total aboveground carbon"
"6082","palo de caja","Hardwood","","","VMERIB",1,179983.51988758,154324.409952817,-25659.1099347628,-14.256366333312,"Merchantable wood volume"
"6082","palo de caja","Hardwood","","","WMERBCH",1,2586182.9272822,3601003.94652859,1014821.01924639,39.2401097594771,"Top and limb weight"
"6082","palo de caja","Hardwood","","","WMEROB",1,6742491.34677049,5944349.45902275,-798141.88774774,-11.8374922072393,"Merch bole wood and bark weight"
"6082","palo de caja","Hardwood","","","WSTPOB",1,726509.749046726,833474.048352733,106964.299306007,14.7230370199929,"Stump wood and bark weight"
"6093","Alsophila portoricensis","Hardwood","","","BIOMASS",1,43716411.0823589,26613415.3454315,-17102995.7369274,-39.1225979294285,"Total aboveground biomass"
"6093","Alsophila portoricensis","Hardwood","","","CARBON",1,21858205.9797871,12636049.6060109,-9222156.37377623,-42.1908201537867,"Total aboveground carbon"
"6093","Alsophila portoricensis","Hardwood","","","VMERIB",1,110473.963960618,84137.1648699075,-26336.7990907106,-23.8398244676901,"Merchantable wood volume"
"6093","Alsophila portoricensis","Hardwood","","","WMERBCH",1,1742378.79592179,3072619.61207442,1330240.81615263,76.3462468245249,"Top and limb weight"
"6093","Alsophila portoricensis","Hardwood","","","WMEROB",1,4138544.17760503,3216923.25190502,-921620.925700009,-22.2692059368894,"Merch bole wood and bark weight"
"6093","Alsophila portoricensis","Hardwood","","","WSTPOB",1,485435.749388396,679309.837562356,193874.08817396,39.9381562685121,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","231","BIOMASS",1,630203607337.944,660013680571.537,29810073233.5924,4.730228911179,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","231","CARBON",1,315101805474.383,293531658613.815,-21570146860.5676,-6.84545327440886,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","232","BIOMASS",1,457226387375.451,486668373232.898,29441985857.4468,6.4392578097796,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","232","CARBON",1,228613194896.094,216438808762.626,-12174386133.4677,-5.32532084991903,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","232","VMERIB",1,9100359313.76332,9118443477.98707,18084164.2237415,0.198719232947112,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","232","WMERBCH",1,78420413147.1392,84888439906.7192,6468026759.57996,8.24788661524147,"Top and limb weight"
"611","sweetgum","Hardwood","230","232","WMEROB",1,297041685425.583,313696697485.642,16655012060.0596,5.6069612035083,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","232","WSTPOB",1,18659005634.36,20076720046.9791,1417714412.61916,7.59801695974881,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","231","VMERIB",1,12330649972.4096,12353929036.5891,23279064.1794415,0.188790244079018,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","231","WMERBCH",1,108815230159.129,110706156046.12,1890925886.99034,1.73774009780165,"Top and limb weight"
"611","sweetgum","Hardwood","230","231","WMEROB",1,402454902561.127,422655925520.233,20201022959.1055,5.01945008758771,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","231","WSTPOB",1,25923497196.7511,26857813352.1077,934316155.356632,3.60412851809874,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","231","VSAWIB",1,5979340972.8186,5603755606.22148,-375585366.597124,-6.28138399038443,"Sawlog wood volume"
"611","sweetgum","Hardwood","230","232","VSAWIB",1,4591747283.85472,4378198342.23029,-213548941.624431,-4.65071199312953,"Sawlog wood volume"
"611","sweetgum","Hardwood","230","232","BIOMASS",2,4835489594.57248,11683634395.9875,6848144801.41499,141.622573422588,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","232","CARBON",2,2417744815.54764,5196129540.71171,2778384725.16407,114.91637609136,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","232","VMERIB",2,145940316.218201,148151925.354439,2211609.13623738,1.51542027148325,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","232","WMERBCH",2,421071828.527887,887417944.235426,466346115.707538,110.752152984904,"Top and limb weight"
"611","sweetgum","Hardwood","230","232","WMEROB",2,3447691880.72512,9353659403.76891,5905967523.04379,171.302068959876,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","232","WSTPOB",2,354416170.841918,847620641.525556,493204470.683637,139.159697344516,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","231","BIOMASS",2,6085869391.07866,13020676282.4582,6934806891.37956,113.949321711461,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","231","CARBON",2,3042934723.34955,5790759825.09013,2747825101.74058,90.3018089956225,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","231","VMERIB",2,134016827.896216,135116153.846738,1099325.95052178,0.820289487356851,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","231","WMERBCH",2,480675415.428614,840558054.662738,359882639.234124,74.8701988249639,"Top and limb weight"
"611","sweetgum","Hardwood","230","231","WMEROB",2,4243710985.24007,10367948240.3695,6124237255.12947,144.313250276232,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","231","WSTPOB",2,448273997.4807,963091603.740018,514817606.259318,114.84440524157,"Stump wood and bark weight"
"611","sweetgum","Hardwood","220","223","BIOMASS",1,49382091553.5325,54534627401.3126,5152535847.78004,10.4340170407615,"Total aboveground biomass"
"611","sweetgum","Hardwood","220","223","CARBON",1,24691045838.0882,24253496714.0862,-437549124.002022,-1.77209635781026,"Total aboveground carbon"
"611","sweetgum","Hardwood","220","223","VMERIB",1,1081902372.82632,1156921864.62882,75019491.8024943,6.9340352407691,"Merchantable wood volume"
"611","sweetgum","Hardwood","220","223","WMERBCH",1,9126630895.1479,9864066371.87131,737435476.723402,8.08004054503238,"Top and limb weight"
"611","sweetgum","Hardwood","220","223","WMEROB",1,35308100316.5223,39240271133.8836,3932170817.36123,11.1367385447276,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","220","223","WSTPOB",1,2177001634.88345,2352646200.73599,175644565.852536,8.06818713583279,"Stump wood and bark weight"
"611","sweetgum","Hardwood","220","223","VSAWIB",1,617790049.622451,633220083.120794,15430033.4983431,2.49761767897894,"Sawlog wood volume"
"611","sweetgum","Hardwood","220","223","BIOMASS",2,459373552.337466,736578792.795292,277205240.457826,60.344188089911,"Total aboveground biomass"
"611","sweetgum","Hardwood","220","223","CARBON",2,229686777.928255,327582898.829822,97896120.9015668,42.6215743825471,"Total aboveground carbon"
"611","sweetgum","Hardwood","220","223","VMERIB",2,14341124.1955518,15039271.8741206,698147.678568799,4.86815168078208,"Merchantable wood volume"
"611","sweetgum","Hardwood","220","223","WMERBCH",2,56068990.4338851,43567798.1523392,-12501192.2815459,-22.2960894869098,"Top and limb weight"
"611","sweetgum","Hardwood","220","223","WMEROB",2,328132394.266451,592168622.295304,264036228.028853,80.4663704780239,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","220","223","WSTPOB",2,32648626.7315133,61808169.991505,29159543.2599918,89.3132305373391,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","234","BIOMASS",1,57708342902.8108,62624133692.7649,4915790789.95417,8.51833641841541,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","234","CARBON",1,28854171522.7533,27851189108.9479,-1002982413.80544,-3.47603954947908,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","234","VMERIB",1,1278573879.301,1269761212.45794,-8812666.84305286,-0.689257538083821,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","234","WMERBCH",1,9875697142.08102,12006825778.3833,2131128636.30231,21.5795260389409,"Top and limb weight"
"611","sweetgum","Hardwood","230","234","WMEROB",1,41736200574.7032,44050117161.9172,2313916587.21393,5.54414765922995,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","234","WSTPOB",1,2335110389.18445,2552061854.5186,216951465.334149,9.2908440791067,"Stump wood and bark weight"
"611","sweetgum","Hardwood","230","234","VSAWIB",1,835926820.003298,782838289.156699,-53088530.8465997,-6.35085866085625,"Sawlog wood volume"
"611","sweetgum","Hardwood","230","234","BIOMASS",2,547161940.347249,1598462365.91577,1051300425.56852,192.136979575248,"Total aboveground biomass"
"611","sweetgum","Hardwood","230","234","CARBON",2,273580971.616481,710893309.200377,437312337.583896,159.847497799277,"Total aboveground carbon"
"611","sweetgum","Hardwood","230","234","VMERIB",2,16215449.4566727,16519263.0414,303813.584727293,1.87360569646297,"Merchantable wood volume"
"611","sweetgum","Hardwood","230","234","WMERBCH",2,45414247.4241502,91995318.9079395,46581071.4837893,102.569290753057,"Top and limb weight"
"611","sweetgum","Hardwood","230","234","WMEROB",2,415109471.764917,1349581694.57696,934472222.812044,225.114647189079,"Merch bole wood and bark weight"
"611","sweetgum","Hardwood","230","234","WSTPOB",2,39702925.419516,120239029.53733,80536104.1178141,202.846775815231,"Stump wood and bark weight"
"611","sweetgum","Hardwood","M230","M231","BIOMASS",1,15151859745.6004,16145158968.4504,993299222.849987,6.55562577483869,"Total aboveground biomass"
"611","sweetgum","Hardwood","M230","M231","CARBON",1,7575929912.37305,7180328878.16679,-395601034.206263,-5.22181486341584,"Total aboveground carbon"
